chr	start	end	strand	label	n_supporting	method	gene_name
21	8437501	8437502	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437518	8437519	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8437542	8437543	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437557	8437558	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437671	8437672	+		2	2OMe-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437673	8437674	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8437741	8437742	+		4	2OMe-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8437905	8437906	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8438162	8438163	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438200	8438201	+		6	2OMe-seq,RiboMeth-seq,Nm-seq,RibOxi-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8438236	8438237	+		1	Nm-seq	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438257	8438258	+		4	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8438265	8438266	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8438316	8438317	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438321	8438322	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438364	8438365	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438552	8438553	+		4	2OMe-seq,RibOxi-seq,na	FP236383.1,FP236383.1,SSU-rRNA_Hsa
21	8438678	8438679	+		4	2OMe-seq,RibOxi-seq,na	FP236383.1,SSU-rRNA_Hsa,FP236383.1
21	8439871	8439872	+		1	Nm-seq	FP236383.1,RNA5-8SN1,FP236383.1
21	8439895	8439896	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,RNA5-8SN1,FP236383.1
21	8441360	8441361	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8441361	8441362	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8441435	8441436	+		1	Nm-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8441446	8441447	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8441544	8441545	+		4	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8441554	8441555	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8442330	8442331	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8442332	8442333	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8442483	8442484	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8442497	8442498	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8442679	8442680	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8442681	8442682	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8442691	8442692	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8442769	8442770	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8442831	8442832	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443028	8443029	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443044	8443045	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443045	8443046	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443508	8443509	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443520	8443521	+		2	2OMe-seq,RibOxi-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443522	8443523	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443534	8443535	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443535	8443536	+		2	RiboMeth-seq,Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443559	8443560	+		3	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443568	8443569	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443572	8443573	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443579	8443580	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443581	8443582	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443944	8443945	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443961	8443962	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8443972	8443973	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8443981	8443982	+		6	2OMe-seq,RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8443994	8443995	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8444005	8444006	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8444018	8444019	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444020	8444021	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444768	8444769	+		2	RiboMeth-seq,Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444842	8444843	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8444859	8444860	+		4	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8444863	8444864	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8444865	8444866	+		4	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8444880	8444881	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8444886	8444887	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8444906	8444907	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444922	8444923	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444947	8444948	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444970	8444971	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8444971	8444972	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8444980	8444981	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444982	8444983	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444987	8444988	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8444992	8444993	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445003	8445004	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445031	8445032	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445049	8445050	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445061	8445062	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445066	8445067	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445071	8445072	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445085	8445086	+		5	RiboMeth-seq,Nm-seq,na	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445087	8445088	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445106	8445107	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445205	8445206	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445217	8445218	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445398	8445399	+		2	2OMe-seq,RibOxi-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445399	8445400	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445437	8445438	+		1	Nm-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445447	8445448	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445477	8445478	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445541	8445542	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445579	8445580	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445587	8445588	+		1	Nm-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445627	8445628	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445635	8445636	+		3	RiboMeth-seq,Nm-seq,RibOxi-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445640	8445641	+		2	Nm-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445665	8445666	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445669	8445670	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445670	8445671	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445694	8445695	+		1	2OMe-seq	LSU-rRNA_Hsa,FP236383.1,FP236383.1
21	8445707	8445708	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445712	8445713	+		5	RiboMeth-seq,Nm-seq,na	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445742	8445743	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445761	8445762	+		5	2OMe-seq,RiboMeth-seq,na	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445789	8445790	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445791	8445792	+		1	2OMe-seq	FP236383.1,LSU-rRNA_Hsa,FP236383.1
21	8445794	8445795	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8445808	8445809	+		1	2OMe-seq	FP236383.1,FP236383.1,LSU-rRNA_Hsa
21	8988197	8988198	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988269	8988270	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988286	8988287	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988291	8988292	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988329	8988330	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988342	8988343	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988344	8988345	+		4	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988638	8988639	+		4	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988654	8988655	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988679	8988680	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988682	8988683	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	8988687	8988688	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
21	13042780	13042781	+		1	Nm-seq	ANKRD30BP2,ANKRD30BP2,ANKRD30BP2
21	14085041	14085042	-		1	2OMe-seq	LSU-rRNA_Hsa
21	17593789	17593790	-		1	Nm-seq	BTG3,BTG3
21	25855783	25855784	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	25855788	25855789	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
21	25905027	25905028	-		1	Nm-seq	APP,APP,APP,APP,APP,APP,APP,APP
21	26112075	26112076	-		1	Nm-seq	APP,APP,APP,APP,APP,APP,APP,APP,APP,APP,APP
21	29056486	29056487	-		1	Nm-seq	CCT8,CCT8,CCT8,CCT8,CCT8,CCT8
21	31668553	31668554	+		1	Nm-seq	SOD1,SOD1,SOD1
21	40339407	40339408	-		1	Nm-seq	DSCAM,DSCAM,DSCAM
21	41250808	41250809	+		1	Nm-seq	BACE2,BACE2,BACE2,BACE2,BACE2,BACE2,BACE2
21	42122835	42122836	+		1	Nm-seq	UMODL1,UMODL1,UMODL1,UMODL1,UMODL1,UMODL1
21	43759513	43759514	+		1	Nm-seq	PDXK,PDXK,PDXK
21	43760874	43760875	+		1	Nm-seq	PDXK,PDXK,PDXK
21	43774165	43774166	-		1	Nm-seq	CSTB,CSTB,CSTB,CSTB
21	44806847	44806848	-		1	Nm-seq	SUMO3,SUMO3,SUMO3,SUMO3
21	45468681	45468682	+		1	Nm-seq	COL18A1,COL18A1,COL18A1,COL18A1
22	11251372	11251373	-		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	11251410	11251411	-		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	11251415	11251416	-		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	11251565	11251566	-		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	11252062	11252063	-		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11252204	11252205	-		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11252689	11252690	-		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11629643	11629644	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11629703	11629704	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11630121	11630122	+		4	2OMe-seq,na	SSU-rRNA_Hsa
22	11630172	11630173	+		5	2OMe-seq,RiboMeth-seq,na	SSU-rRNA_Hsa
22	11630410	11630411	+		4	2OMe-seq,na	SSU-rRNA_Hsa
22	11630987	11630988	+		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	11630992	11630993	+		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa
22	17556785	17556786	+		1	Nm-seq	CECR2
22	17735570	17735571	-		1	Nm-seq	BID,BID,BID,BID,BID,BID,BID,BID,BID,BID,BID,BID
22	20122301	20122302	+		1	Nm-seq	RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1
22	20122403	20122404	+		1	Nm-seq	RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1
22	20127007	20127008	+		1	Nm-seq	RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1,RANBP1
22	23895097	23895098	+		1	Nm-seq	AP000350.4,MIF,MIF,MIF
22	23895098	23895099	+		1	Nm-seq	MIF,MIF,MIF,AP000350.4
22	29292513	29292514	+		1	Nm-seq	EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1,EWSR1
22	29312775	29312776	+		1	Nm-seq	GAS2L1,GAS2L1,GAS2L1,GAS2L1,GAS2L1
22	29312776	29312777	+		1	Nm-seq	GAS2L1,GAS2L1,GAS2L1,GAS2L1,GAS2L1
22	35415874	35415875	+		1	Nm-seq	MCM5,MCM5,MCM5,MCM5,MCM5,MCM5
22	36314306	36314307	-		1	Nm-seq	MYH9
22	36314307	36314308	-		1	Nm-seq	MYH9
22	36487877	36487878	-		1	Nm-seq	FOXRED2
22	36516528	36516529	-		1	Nm-seq	EIF3D,EIF3D,EIF3D,EIF3D,EIF3D
22	36517426	36517427	-		1	Nm-seq	EIF3D,EIF3D,EIF3D
22	36518765	36518766	-		1	Nm-seq	EIF3D,EIF3D,EIF3D
22	37677010	37677011	+		1	Nm-seq	LGALS1,LGALS1,LGALS1,LGALS1,LGALS1,LGALS1,LGALS1
22	37855587	37855588	+		1	Nm-seq	EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L,EIF3L
22	38486327	38486328	-		1	Nm-seq	DDX17,DDX17,DDX17,DDX17,DDX17,DDX17
22	39521403	39521404	+		1	Nm-seq	ATF4,ATF4,ATF4
22	40835863	40835864	-		1	Nm-seq	ST13,ST13,ST13,ST13,ST13,ST13,ST13
22	40835871	40835872	-		1	Nm-seq	ST13,ST13,ST13,ST13,ST13,ST13,ST13
22	41658351	41658352	+		1	Nm-seq	XRCC6,XRCC6,XRCC6,XRCC6,XRCC6,XRCC6,XRCC6
22	42516057	42516058	-		1	Nm-seq	RRP7A,RRP7A,RRP7A
22	43167944	43167945	-		1	Nm-seq	TTLL12,TTLL12,TTLL12
22	50798999	50799000	+		1	Nm-seq	RPL23AP82,RPL23AP82,RPL23AP82,RPL23AP82,RPL23AP82
3	9801684	9801685	+		1	Nm-seq	ARPC4-TTLL3,ARPC4,ARPC4-TTLL3,ARPC4,ARPC4,ARPC4,ARPC4,ARPC4,ARPC4-TTLL3,ARPC4,ARPC4-TTLL3
3	9801731	9801732	+		1	Nm-seq	ARPC4,ARPC4-TTLL3,ARPC4,ARPC4,ARPC4,ARPC4-TTLL3,ARPC4-TTLL3,ARPC4,ARPC4,ARPC4,ARPC4-TTLL3
3	10064363	10064364	+		1	Nm-seq	FANCD2,FANCD2,FANCD2,FANCD2,FANCD2
3	10260649	10260650	+		1	Nm-seq	AC022384.1,TATDN2,TATDN2,AC022384.1
3	10764072	10764073	-		1	Nm-seq	LINC00606,LINC00606
3	14198129	14198130	+		1	Nm-seq	LSM3
3	14487325	14487326	+		1	Nm-seq	SLC6A6,SLC6A6,SLC6A6,SLC6A6
3	15052452	15052453	-		1	Nm-seq	MRPS25,MRPS25,MRPS25,MRPS25,MRPS25
3	17739790	17739791	-		1	Nm-seq	TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5,TBC1D5
3	23917920	23917921	+		1	Nm-seq	RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15
3	23917923	23917924	+		1	Nm-seq	RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15
3	23919237	23919238	+		1	Nm-seq	RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15
3	23919240	23919241	+		1	Nm-seq	RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15,RPL15
3	31622159	31622160	+		1	Nm-seq	STT3B
3	31629338	31629339	+		1	Nm-seq	STT3B,STT3B,STT3B
3	33134232	33134233	+		1	Nm-seq	CRTAP,CRTAP
3	38365616	38365617	+		1	Nm-seq	XYLB,XYLB,XYLB,XYLB
3	42784812	42784813	-		1	Nm-seq	HIGD1A,AC006059.2,HIGD1A,HIGD1A,AC006059.2
3	42784825	42784826	-		1	Nm-seq	HIGD1A,HIGD1A,HIGD1A,AC006059.2,AC006059.2
3	42786031	42786032	-		1	Nm-seq	AC006059.2,AC099329.1,HIGD1A,HIGD1A,HIGD1A,HIGD1A,AC006059.2,HIGD1A
3	47710753	47710754	-		1	Nm-seq	SMARCC1,SMARCC1
3	48583768	48583769	-		1	Nm-seq	COL7A1,COL7A1
3	49028512	49028513	-		1	Nm-seq	IMPDH2,IMPDH2,IMPDH2,IMPDH2
3	49103904	49103905	-		1	Nm-seq	QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS
3	49103917	49103918	-		1	Nm-seq	QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS,QARS
3	49357277	49357278	-		1	Nm-seq	GPX1,GPX1,GPX1,GPX1
3	49357712	49357713	-		1	Nm-seq	GPX1,GPX1,GPX1,GPX1,GPX1,GPX1,GPX1
3	49357715	49357716	-		1	Nm-seq	GPX1,GPX1,GPX1,GPX1,GPX1,GPX1,GPX1
3	49357716	49357717	-		1	Nm-seq	GPX1,GPX1,GPX1,GPX1,GPX1,GPX1,GPX1
3	49375531	49375532	-		1	Nm-seq	RHOA,RHOA,RHOA,RHOA,RHOA
3	49411830	49411831	-		1	Nm-seq	RHOA,RHOA,RHOA,RHOA,RHOA
3	49531077	49531078	+		1	Nm-seq	DAG1,DAG1,DAG1,DAG1,DAG1,DAG1,DAG1
3	49683246	49683247	+		1	Nm-seq	APEH,APEH,APEH
3	50256288	50256289	+		1	Nm-seq	GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2,GNAI2
3	51389017	51389018	+		1	Nm-seq	MANF,MANF,MANF,MANF,MANF
3	51993834	51993835	-		1	Nm-seq	RPL29,RPL29,RPL29,RPL29,RPL29,RPL29,RPL29,RPL29
3	51993940	51993941	-		1	Nm-seq	RPL29,RPL29,RPL29,RPL29,RPL29,RPL29,RPL29,RPL29
3	52212297	52212298	+		1	Nm-seq	ALAS1,ALAS1,ALAS1,ALAS1,ALAS1,ALAS1
3	52278289	52278290	-		1	Nm-seq	WDR82,WDR82,WDR82
3	52706843	52706844	+		1	Nm-seq	SPCS1,SPCS1,SPCS1,SPCS1,SPCS1
3	53229101	53229102	-		1	Nm-seq	TKT,TKT,TKT,TKT,TKT,TKT,TKT,TKT,TKT
3	57269550	57269551	+		1	Nm-seq	APPL1,APPL1
3	69039597	69039598	-		1	Nm-seq	TMF1,TMF1,TMF1,TMF1
3	100386955	100386956	-		1	Nm-seq	TOMM70
3	100736611	100736612	+		1	Nm-seq	TFG,TFG,TFG,TFG,TFG,TFG
3	101686548	101686549	-		1	Nm-seq	RPL24,RPL24,RPL24,RPL24,RPL24
3	113719607	113719608	-		1	Nm-seq	NAA50,NAA50
3	120395186	120395187	-		1	Nm-seq	FSTL1
3	120404922	120404923	-		1	Nm-seq	FSTL1,FSTL1,FSTL1
3	120404929	120404930	-		1	Nm-seq	FSTL1,FSTL1,FSTL1
3	128726273	128726274	+		1	Nm-seq	RAB7A,RAB7A
3	129171461	129171462	-		1	Nm-seq	CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP
3	129171767	129171768	-		1	Nm-seq	CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP,CNBP
3	129268511	129268512	+		1	Nm-seq	COPG1,COPG1,COPG1
3	129272856	129272857	+		1	Nm-seq	COPG1,COPG1,COPG1,COPG1,COPG1
3	129272860	129272861	+		1	Nm-seq	COPG1,COPG1,COPG1,COPG1,COPG1
3	129272864	129272865	+		1	Nm-seq	COPG1,COPG1,COPG1,COPG1,COPG1
3	129316128	129316129	-		1	Nm-seq	H1FX
3	139352780	139352781	+		1	Nm-seq	MRPS22,MRPS22,MRPS22,MRPS22,MRPS22,MRPS22,MRPS22,MRPS22
3	139371755	139371756	-		1	Nm-seq	COPB2,COPB2,COPB2
3	140976473	140976474	+		1	Nm-seq	SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36,SLC25A36
3	141925659	141925660	+		1	Nm-seq	ATP1B3,ATP1B3,ATP1B3,ATP1B3,ATP1B3,ATP1B3
3	141925945	141925946	+		1	Nm-seq	ATP1B3,ATP1B3,ATP1B3,ATP1B3,ATP1B3
3	143056600	143056601	+		1	Nm-seq	U2SURP,U2SURP,U2SURP,U2SURP
3	168903381	168903382	+		1	Nm-seq	AluSc,LINC02082
3	180988190	180988191	-		1	Nm-seq	DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19,DNAJC19
3	181231782	181231783	+		5	RiboMeth-seq,Nm-seq,na	SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,U6,RNU6-4P,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT,SOX2-OT
3	183123344	183123345	-		1	Nm-seq	LAMP3
3	183488417	183488418	-		1	Nm-seq	KLHL6,KLHL6
3	184180974	184180975	+		1	Nm-seq	AP2M1,AP2M1,AP2M1,AP2M1,AP2M1,AP2M1,AP2M1,AP2M1,AP2M1,AP2M1
3	184299902	184299903	+		1	Nm-seq	PSMD2,PSMD2,PSMD2,PSMD2,PSMD2,PSMD2,PSMD2
3	184324257	184324258	+		1	Nm-seq	EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1
3	184325103	184325104	+		1	Nm-seq	EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1,EIF4G1
3	184757514	184757515	-		1	Nm-seq	LINC02069
3	185917375	185917376	-		1	Nm-seq	TRA2B,TRA2B,TRA2B,TRA2B,TRA2B,TRA2B,TRA2B,TRA2B
3	186787578	186787579	+		1	Nm-seq	EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2,EIF4A2
