,group,group_name,start,end,width,tx_id,exon_id,exon_rank,seq_start,seq_end,seq_name,seq_strand
26763,26763,NA,-1,-1,1,NA,NA,NA,40419500,40419501,chr15,+
26764,26764,NA,-1,-1,1,NA,NA,NA,63842681,63842682,chr17,-
26765,26765,NA,-1,-1,1,NA,NA,NA,231460754,231460755,chr2,-
26766,26766,NA,-1,-1,1,NA,NA,NA,171391790,171391791,chr5,+
26767,26767,NA,-1,-1,1,NA,NA,NA,178916591,178916592,chr1,+
26768,26768,NA,-1,-1,1,NA,NA,NA,44778054,44778055,chr1,+
26769,26769,NA,-1,-1,1,NA,NA,NA,56010440,56010441,chr8,+
26770,26770,NA,-1,-1,1,NA,NA,NA,18669147,18669148,chr19,+
26771,26771,NA,-1,-1,1,NA,NA,NA,41533352,41533353,chr20,-
26772,26772,NA,-1,-1,1,NA,NA,NA,804883,804884,chr19,+
26773,26773,NA,-1,-1,1,NA,NA,NA,46609679,46609680,chr19,+
26774,26774,NA,-1,-1,1,NA,NA,NA,51064476,51064477,chr12,-
26775,26775,NA,-1,-1,1,NA,NA,NA,19037099,19037100,chr22,-
26776,26776,NA,-1,-1,1,NA,NA,NA,2807672,2807673,chr19,+
26777,26777,NA,-1,-1,1,NA,NA,NA,7415731,7415732,chr17,+
26778,26778,NA,-1,-1,1,NA,NA,NA,5022226,5022227,chr17,+
26779,26779,NA,-1,-1,1,NA,NA,NA,100431193,100431194,chr7,+
26780,26780,NA,-1,-1,1,NA,NA,NA,76834094,76834095,chr5,+
26781,26781,NA,-1,-1,1,NA,NA,NA,1010253,1010254,chr19,-
26782,26782,NA,-1,-1,1,NA,NA,NA,48836677,48836678,chr12,-
26783,26783,NA,-1,-1,1,NA,NA,NA,102630526,102630527,chr7,-
26784,26784,NA,-1,-1,1,NA,NA,NA,73820985,73820986,chrX,-
26785,26785,NA,-1,-1,1,NA,NA,NA,76072499,76072500,chr17,-
26786,26786,NA,-1,-1,1,NA,NA,NA,1721496,1721497,chr4,+
26787,26787,NA,-1,-1,1,NA,NA,NA,7563085,7563086,chr17,+
26788,26788,NA,-1,-1,1,NA,NA,NA,54281844,54281845,chr12,+
26789,26789,NA,-1,-1,1,NA,NA,NA,40453176,40453177,chr3,-
26790,26790,NA,-1,-1,1,NA,NA,NA,3827810,3827811,chr11,-
26791,26791,NA,-1,-1,1,NA,NA,NA,44258871,44258872,chr6,-
26792,26792,NA,-1,-1,1,NA,NA,NA,70790697,70790698,chr7,+
26793,26793,NA,-1,-1,1,NA,NA,NA,132689123,132689124,chr9,+
26794,26794,NA,-1,-1,1,NA,NA,NA,73827051,73827052,chrX,-
26795,26795,NA,-1,-1,1,NA,NA,NA,60249220,60249221,chr14,+
26796,26796,NA,-1,-1,1,NA,NA,NA,75005999,75006000,chr11,+
26797,26797,NA,-1,-1,1,NA,NA,NA,167951264,167951265,chr6,+
26798,26798,NA,-1,-1,1,NA,NA,NA,13601730,13601731,chr17,-
26799,26799,NA,-1,-1,1,NA,NA,NA,29973879,29973880,chr16,+
26800,26800,NA,-1,-1,1,NA,NA,NA,56004697,56004698,chr12,+
26801,26801,NA,-1,-1,1,NA,NA,NA,39458303,39458304,chr4,-
26802,26802,NA,-1,-1,1,NA,NA,NA,66702886,66702887,chr15,+
26803,26803,NA,-1,-1,1,NA,NA,NA,572571,572572,chr19,+
26804,26804,NA,-1,-1,1,NA,NA,NA,70212787,70212788,chr2,-
26805,26805,NA,-1,-1,1,NA,NA,NA,100712758,100712759,chr8,-
26806,26806,NA,-1,-1,1,NA,NA,NA,121004114,121004115,chr12,-
26807,26807,NA,-1,-1,1,NA,NA,NA,58782327,58782328,chr1,-
26808,26808,NA,-1,-1,1,NA,NA,NA,179774143,179774144,chr5,+
26809,26809,NA,-1,-1,1,NA,NA,NA,142278448,142278449,chr8,-
26810,26810,NA,-1,-1,1,NA,NA,NA,15835351,15835352,chr1,+
26811,26811,NA,-1,-1,1,NA,NA,NA,109368826,109368827,chr6,-
26812,26812,NA,-1,-1,1,NA,NA,NA,38297701,38297702,chr22,-
26813,26813,NA,-1,-1,1,NA,NA,NA,231461719,231461720,chr2,-
26814,26814,NA,-1,-1,1,NA,NA,NA,29050278,29050279,chr22,+
26815,26815,NA,-1,-1,1,NA,NA,NA,159594,159595,chr22_KI270876v1_alt,-
26816,26816,NA,-1,-1,1,NA,NA,NA,32334887,32334888,chr1,-
26817,26817,NA,-1,-1,1,NA,NA,NA,9103219,9103220,chr16,+
26818,26818,NA,-1,-1,1,NA,NA,NA,44778074,44778075,chr1,+
26819,26819,NA,-1,-1,1,NA,NA,NA,129089196,129089197,chr9,+
26820,26820,NA,-1,-1,1,NA,NA,NA,73519423,73519424,chr6,-
26821,26821,NA,-1,-1,1,NA,NA,NA,44264121,44264122,chr11,-
26822,26822,NA,-1,-1,1,NA,NA,NA,171400200,171400201,chr5,+
26823,26823,NA,-1,-1,1,NA,NA,NA,160262445,160262446,chr1,-
26824,26824,NA,-1,-1,1,NA,NA,NA,73309548,73309549,chr11,+
26825,26825,NA,-1,-1,1,NA,NA,NA,11925935,11925936,chr1,-
26826,26826,NA,-1,-1,1,NA,NA,NA,49908440,49908441,chr19,-
26827,26827,NA,-1,-1,1,NA,NA,NA,50150215,50150216,chr17,-
26828,26828,NA,-1,-1,1,NA,NA,NA,100292120,100292121,chr14,-
26829,26829,NA,-1,-1,1,NA,NA,NA,30771416,30771417,chr7,+
26830,26830,NA,-1,-1,1,NA,NA,NA,81869048,81869049,chr17,-
26831,26831,NA,-1,-1,1,NA,NA,NA,128829808,128829809,chr9,-
26832,26832,NA,-1,-1,1,NA,NA,NA,99439052,99439053,chr7,+
26833,26833,NA,-1,-1,1,NA,NA,NA,41544249,41544250,chr15,-
26834,26834,NA,-1,-1,1,NA,NA,NA,65890654,65890655,chr11,+
26835,26835,NA,-1,-1,1,NA,NA,NA,144082618,144082619,chr8,+
26836,26836,NA,-1,-1,1,NA,NA,NA,31629743,31629744,chr6,+
26837,26837,NA,-1,-1,1,NA,NA,NA,101786431,101786432,chr10,-
26838,26838,NA,-1,-1,1,NA,NA,NA,41578201,41578202,chr8,+
26839,26839,NA,-1,-1,1,NA,NA,NA,49905232,49905233,chr20,-
26840,26840,NA,-1,-1,1,NA,NA,NA,103676740,103676741,chrX,-
26841,26841,NA,-1,-1,1,NA,NA,NA,119334911,119334912,chr11,+
26842,26842,NA,-1,-1,1,NA,NA,NA,127449361,127449362,chr9,-
26843,26843,NA,-1,-1,1,NA,NA,NA,48859546,48859547,chr18,+
26844,26844,NA,-1,-1,1,NA,NA,NA,230322246,230322247,chr1,-
26845,26845,NA,-1,-1,1,NA,NA,NA,65538456,65538457,chr11,+
26846,26846,NA,-1,-1,1,NA,NA,NA,56109906,56109907,chr12,+
26847,26847,NA,-1,-1,1,NA,NA,NA,74955887,74955888,chr15,-
26848,26848,NA,-1,-1,1,NA,NA,NA,119094390,119094391,chr11,-
26849,26849,NA,-1,-1,1,NA,NA,NA,55472279,55472280,chr7,-
26850,26850,NA,-1,-1,1,NA,NA,NA,228107690,228107691,chr1,-
26851,26851,NA,-1,-1,1,NA,NA,NA,225777831,225777832,chr1,+
26852,26852,NA,-1,-1,1,NA,NA,NA,227654463,227654464,chr1,+
26853,26853,NA,-1,-1,1,NA,NA,NA,17727616,17727617,chr22,+
26854,26854,NA,-1,-1,1,NA,NA,NA,27623196,27623197,chr13,+
26855,26855,NA,-1,-1,1,NA,NA,NA,17229864,17229865,chr10,+
26856,26856,NA,-1,-1,1,NA,NA,NA,10141875,10141876,chr3,+
26857,26857,NA,-1,-1,1,NA,NA,NA,72014959,72014960,chr11,-
26858,26858,NA,-1,-1,1,NA,NA,NA,10680993,10680994,chr17,-
26859,26859,NA,-1,-1,1,NA,NA,NA,6709381,6709382,chr4,-
26860,26860,NA,-1,-1,1,NA,NA,NA,158242,158243,chr17_KI270861v1_alt,+
26861,26861,NA,-1,-1,1,NA,NA,NA,2971943,2971944,chr16,+
26862,26862,NA,-1,-1,1,NA,NA,NA,58404572,58404573,chr16,+
26863,26863,NA,-1,-1,1,NA,NA,NA,1981447,1981448,chr16,+
26864,26864,NA,-1,-1,1,NA,NA,NA,176598725,176598726,chr5,-
26865,26865,NA,-1,-1,1,NA,NA,NA,100462332,100462333,chr4,+
26866,26866,NA,-1,-1,1,NA,NA,NA,30930319,30930320,chr16,+
26867,26867,NA,-1,-1,1,NA,NA,NA,28392031,28392032,chr16,-
26868,26868,NA,-1,-1,1,NA,NA,NA,21594190,21594191,chr6,+
26869,26869,NA,-1,-1,1,NA,NA,NA,179907896,179907897,chr5,-
26870,26870,NA,-1,-1,1,NA,NA,NA,3535245,3535246,chr19,+
26871,26871,NA,-1,-1,1,NA,NA,NA,89280425,89280426,chr16,-
26872,26872,NA,-1,-1,1,NA,NA,NA,156320924,156320925,chr1,-
26873,26873,NA,-1,-1,1,NA,NA,NA,156310989,156310990,chr1,-
26874,26874,NA,-1,-1,1,NA,NA,NA,29810783,29810784,chr16,+
26875,26875,NA,-1,-1,1,NA,NA,NA,11351225,11351226,chr16,+
26876,26876,NA,-1,-1,1,NA,NA,NA,37433222,37433223,chr6,+
26877,26877,NA,-1,-1,1,NA,NA,NA,101395409,101395410,chrX,+
26878,26878,NA,-1,-1,1,NA,NA,NA,32204192,32204193,chr1,+
26879,26879,NA,-1,-1,1,NA,NA,NA,6436,6437,chrM,+
26880,26880,NA,-1,-1,1,NA,NA,NA,44992786,44992787,chr19,+
26881,26881,NA,-1,-1,1,NA,NA,NA,42121355,42121356,chr17,-
26882,26882,NA,-1,-1,1,NA,NA,NA,64743708,64743709,chr14,+
26883,26883,NA,-1,-1,1,NA,NA,NA,90871978,90871979,chr10,+
26884,26884,NA,-1,-1,1,NA,NA,NA,1400982,1400983,chr1,+
26885,26885,NA,-1,-1,1,NA,NA,NA,21594307,21594308,chr6,+
26886,26886,NA,-1,-1,1,NA,NA,NA,48878414,48878415,chr15,+
26887,26887,NA,-1,-1,1,NA,NA,NA,136878038,136878039,chrX,-
26888,26888,NA,-1,-1,1,NA,NA,NA,29702254,29702255,chr19,-
26889,26889,NA,-1,-1,1,NA,NA,NA,4466482,4466483,chr6_GL000255v2_alt,+
26890,26890,NA,-1,-1,1,NA,NA,NA,44808948,44808949,chr5,+
26891,26891,NA,-1,-1,1,NA,NA,NA,55641011,55641012,chr19,+
26892,26892,NA,-1,-1,1,NA,NA,NA,126595218,126595219,chr5,-
26893,26893,NA,-1,-1,1,NA,NA,NA,36591129,36591130,chr20,+
26894,26894,NA,-1,-1,1,NA,NA,NA,4419795,4419796,chr4,-
26895,26895,NA,-1,-1,1,NA,NA,NA,53560638,53560639,chr5,+
26896,26896,NA,-1,-1,1,NA,NA,NA,110053691,110053692,chr1,+
26897,26897,NA,-1,-1,1,NA,NA,NA,55655012,55655013,chr19,+
26898,26898,NA,-1,-1,1,NA,NA,NA,123562826,123562827,chrX,+
26899,26899,NA,-1,-1,1,NA,NA,NA,17108798,17108799,chr22,+
26900,26900,NA,-1,-1,1,NA,NA,NA,52402303,52402304,chr3,-
26901,26901,NA,-1,-1,1,NA,NA,NA,8085,8086,chrM,+
26902,26902,NA,-1,-1,1,NA,NA,NA,21119322,21119323,chr19,+
26903,26903,NA,-1,-1,1,NA,NA,NA,3074689,3074690,chr4,+
26904,26904,NA,-1,-1,1,NA,NA,NA,58393006,58393007,chr19,+
26905,26905,NA,-1,-1,1,NA,NA,NA,538435,538436,chr16,+
26906,26906,NA,-1,-1,1,NA,NA,NA,36968787,36968788,chr6,-
26907,26907,NA,-1,-1,1,NA,NA,NA,15932787,15932788,chr1,+
26908,26908,NA,-1,-1,1,NA,NA,NA,136115248,136115249,chr9,-
26909,26909,NA,-1,-1,1,NA,NA,NA,39462115,39462116,chr17,+
26910,26910,NA,-1,-1,1,NA,NA,NA,206159608,206159609,chr2,+
26911,26911,NA,-1,-1,1,NA,NA,NA,63499085,63499086,chr20,-
26912,26912,NA,-1,-1,1,NA,NA,NA,2803174,2803175,chr17_KI270857v1_alt,-
26913,26913,NA,-1,-1,1,NA,NA,NA,33276055,33276056,chr6,+
26914,26914,NA,-1,-1,1,NA,NA,NA,144137773,144137774,chr8,+
26915,26915,NA,-1,-1,1,NA,NA,NA,2043164,2043165,chr17,+
26916,26916,NA,-1,-1,1,NA,NA,NA,8441497,8441498,chr21,+
26917,26917,NA,-1,-1,1,NA,NA,NA,16440751,16440752,chr1,+
26918,26918,NA,-1,-1,1,NA,NA,NA,9356499,9356500,chr1,+
26919,26919,NA,-1,-1,1,NA,NA,NA,57712148,57712149,chr15,+
26920,26920,NA,-1,-1,1,NA,NA,NA,135166248,135166249,chr7,-
26921,26921,NA,-1,-1,1,NA,NA,NA,12899046,12899047,chr3,-
26922,26922,NA,-1,-1,1,NA,NA,NA,73447764,73447765,chr5,-
26923,26923,NA,-1,-1,1,NA,NA,NA,51168311,51168312,chr17,+
26924,26924,NA,-1,-1,1,NA,NA,NA,105250541,105250542,chr14,+
26925,26925,NA,-1,-1,1,NA,NA,NA,23694761,23694762,chr1,+
26926,26926,NA,-1,-1,1,NA,NA,NA,39410795,39410796,chr3,+
26927,26927,NA,-1,-1,1,NA,NA,NA,46609594,46609595,chr19,+
26928,26928,NA,-1,-1,1,NA,NA,NA,1305,1306,chrM,+
26929,26929,NA,-1,-1,1,NA,NA,NA,9823959,9823960,chr1,-
26930,26930,NA,-1,-1,1,NA,NA,NA,100951977,100951978,chr8,-
26931,26931,NA,-1,-1,1,NA,NA,NA,39522471,39522472,chr22,+
26932,26932,NA,-1,-1,1,NA,NA,NA,55927127,55927128,chr12,-
26933,26933,NA,-1,-1,1,NA,NA,NA,1700905,1700906,chr16,+
26934,26934,NA,-1,-1,1,NA,NA,NA,63572558,63572559,chr6,+
26935,26935,NA,-1,-1,1,NA,NA,NA,45933995,45933996,chr11,-
26936,26936,NA,-1,-1,1,NA,NA,NA,27182057,27182058,chr7,-
26937,26937,NA,-1,-1,1,NA,NA,NA,27850463,27850464,chr1,+
26938,26938,NA,-1,-1,1,NA,NA,NA,49026582,49026583,chr12,-
26939,26939,NA,-1,-1,1,NA,NA,NA,111449450,111449451,chr1,+
26940,26940,NA,-1,-1,1,NA,NA,NA,3725214,3725215,chr17,+
26941,26941,NA,-1,-1,1,NA,NA,NA,151877655,151877656,chr7,+
26942,26942,NA,-1,-1,1,NA,NA,NA,153347681,153347682,chrX,+
26943,26943,NA,-1,-1,1,NA,NA,NA,127034280,127034281,chr3,+
26944,26944,NA,-1,-1,1,NA,NA,NA,11926201,11926202,chr1,-
26945,26945,NA,-1,-1,1,NA,NA,NA,66345926,66345927,chr11,-
26946,26946,NA,-1,-1,1,NA,NA,NA,65611120,65611121,chr15,-
26947,26947,NA,-1,-1,1,NA,NA,NA,3122539,3122540,chr19,+
26948,26948,NA,-1,-1,1,NA,NA,NA,126277858,126277859,chr11,+
26949,26949,NA,-1,-1,1,NA,NA,NA,20311658,20311659,chr22,-
26950,26950,NA,-1,-1,1,NA,NA,NA,1440181,1440182,chr19,+
26951,26951,NA,-1,-1,1,NA,NA,NA,60936794,60936795,chr11,+
26952,26952,NA,-1,-1,1,NA,NA,NA,156009184,156009185,chr1,-
26953,26953,NA,-1,-1,1,NA,NA,NA,11925579,11925580,chr1,-
26954,26954,NA,-1,-1,1,NA,NA,NA,39489975,39489976,chr19,+
26955,26955,NA,-1,-1,1,NA,NA,NA,21211836,21211837,chr14,-
26956,26956,NA,-1,-1,1,NA,NA,NA,63640093,63640094,chr20,-
26957,26957,NA,-1,-1,1,NA,NA,NA,860648,860649,chr19,+
26958,26958,NA,-1,-1,1,NA,NA,NA,16163311,16163312,chr4,-
26959,26959,NA,-1,-1,1,NA,NA,NA,154832221,154832222,chr6,+
26960,26960,NA,-1,-1,1,NA,NA,NA,177442536,177442537,chr5,+
26961,26961,NA,-1,-1,1,NA,NA,NA,7300,7301,chrM,+
26962,26962,NA,-1,-1,1,NA,NA,NA,31104266,31104267,chr12,+
26963,26963,NA,-1,-1,1,NA,NA,NA,8428447,8428448,chr4,-
26964,26964,NA,-1,-1,1,NA,NA,NA,46397642,46397643,chr11,-
26965,26965,NA,-1,-1,1,NA,NA,NA,58392976,58392977,chr19,+
26966,26966,NA,-1,-1,1,NA,NA,NA,108735000,108735001,chrX,-
26967,26967,NA,-1,-1,1,NA,NA,NA,42472574,42472575,chr8,-
26968,26968,NA,-1,-1,1,NA,NA,NA,50798387,50798388,chr19,-
26969,26969,NA,-1,-1,1,NA,NA,NA,150507203,150507204,chr1,+
26970,26970,NA,-1,-1,1,NA,NA,NA,56977166,56977167,chr4,-
26971,26971,NA,-1,-1,1,NA,NA,NA,48965776,48965777,chr19,+
26972,26972,NA,-1,-1,1,NA,NA,NA,75400807,75400808,chr11,+
26973,26973,NA,-1,-1,1,NA,NA,NA,179088,179089,chr22_KI270733v1_random,+
26974,26974,NA,-1,-1,1,NA,NA,NA,922,923,chrM,+
26975,26975,NA,-1,-1,1,NA,NA,NA,48659265,48659266,chr3,-
26976,26976,NA,-1,-1,1,NA,NA,NA,177458399,177458400,chr5,-
26977,26977,NA,-1,-1,1,NA,NA,NA,6417052,6417053,chr19,-
26978,26978,NA,-1,-1,1,NA,NA,NA,8892867,8892868,chr8,-
26979,26979,NA,-1,-1,1,NA,NA,NA,43622849,43622850,chr19,-
26980,26980,NA,-1,-1,1,NA,NA,NA,39313196,39313197,chr22,-
26981,26981,NA,-1,-1,1,NA,NA,NA,8612,8613,chrM,+
26982,26982,NA,-1,-1,1,NA,NA,NA,81703361,81703362,chr17,+
26983,26983,NA,-1,-1,1,NA,NA,NA,108679954,108679955,chr6,+
26984,26984,NA,-1,-1,1,NA,NA,NA,57310446,57310447,chr11,-
26985,26985,NA,-1,-1,1,NA,NA,NA,96750729,96750730,chr10,+
26986,26986,NA,-1,-1,1,NA,NA,NA,46609652,46609653,chr19,+
26987,26987,NA,-1,-1,1,NA,NA,NA,5611344,5611345,chr19,-
26988,26988,NA,-1,-1,1,NA,NA,NA,101574198,101574199,chr3,+
26989,26989,NA,-1,-1,1,NA,NA,NA,145052410,145052411,chr8,+
26990,26990,NA,-1,-1,1,NA,NA,NA,101002246,101002247,chr2,+
26991,26991,NA,-1,-1,1,NA,NA,NA,2223590,2223591,chr16,+
26992,26992,NA,-1,-1,1,NA,NA,NA,24437208,24437209,chr14,+
26993,26993,NA,-1,-1,1,NA,NA,NA,7248786,7248787,chr6,+
26994,26994,NA,-1,-1,1,NA,NA,NA,154379366,154379367,chrX,+
26995,26995,NA,-1,-1,1,NA,NA,NA,55829540,55829541,chr12,-
26996,26996,NA,-1,-1,1,NA,NA,NA,66429570,66429571,chr8,+
26997,26997,NA,-1,-1,1,NA,NA,NA,154832130,154832131,chr6,+
26998,26998,NA,-1,-1,1,NA,NA,NA,154038998,154038999,chr5,+
26999,26999,NA,-1,-1,1,NA,NA,NA,93640511,93640512,chr12,-
27000,27000,NA,-1,-1,1,NA,NA,NA,21140541,21140542,chr13,+
27001,27001,NA,-1,-1,1,NA,NA,NA,127738521,127738522,chr8,+
27002,27002,NA,-1,-1,1,NA,NA,NA,226986754,226986755,chr1,+
27003,27003,NA,-1,-1,1,NA,NA,NA,3382927,3382928,chr16,-
27004,27004,NA,-1,-1,1,NA,NA,NA,28659121,28659122,chr13,+
27005,27005,NA,-1,-1,1,NA,NA,NA,58244855,58244856,chr14,+
27006,27006,NA,-1,-1,1,NA,NA,NA,89231288,89231289,chr16,+
27007,27007,NA,-1,-1,1,NA,NA,NA,1056812,1056813,chr10,+
27008,27008,NA,-1,-1,1,NA,NA,NA,7882378,7882379,chr6,-
27009,27009,NA,-1,-1,1,NA,NA,NA,119406819,119406820,chr4,-
27010,27010,NA,-1,-1,1,NA,NA,NA,8444941,8444942,chr21,+
27011,27011,NA,-1,-1,1,NA,NA,NA,49022082,49022083,chr3,+
27012,27012,NA,-1,-1,1,NA,NA,NA,47679726,47679727,chr19,+
27013,27013,NA,-1,-1,1,NA,NA,NA,129225035,129225036,chr7,+
27014,27014,NA,-1,-1,1,NA,NA,NA,21260272,21260273,chr1,-
27015,27015,NA,-1,-1,1,NA,NA,NA,119336098,119336099,chr11,+
27016,27016,NA,-1,-1,1,NA,NA,NA,777484,777485,chr11,-
27017,27017,NA,-1,-1,1,NA,NA,NA,42700896,42700897,chr1,+
27018,27018,NA,-1,-1,1,NA,NA,NA,2765118,2765119,chr16,+
27019,27019,NA,-1,-1,1,NA,NA,NA,69162882,69162883,chrX,-
27020,27020,NA,-1,-1,1,NA,NA,NA,47343817,47343818,chr3,+
27021,27021,NA,-1,-1,1,NA,NA,NA,168085643,168085644,chr1,-
27022,27022,NA,-1,-1,1,NA,NA,NA,218659713,218659714,chr2,+
27023,27023,NA,-1,-1,1,NA,NA,NA,37566728,37566729,chr22,+
27024,27024,NA,-1,-1,1,NA,NA,NA,89816649,89816650,chr16,-
27025,27025,NA,-1,-1,1,NA,NA,NA,7932266,7932267,chr17,+
27026,27026,NA,-1,-1,1,NA,NA,NA,107283261,107283262,chr9,+
27027,27027,NA,-1,-1,1,NA,NA,NA,50798297,50798298,chr19,-
27028,27028,NA,-1,-1,1,NA,NA,NA,33295126,33295127,chr9,+
27029,27029,NA,-1,-1,1,NA,NA,NA,66293567,66293568,chr15,+
27030,27030,NA,-1,-1,1,NA,NA,NA,60516935,60516936,chr8,+
27031,27031,NA,-1,-1,1,NA,NA,NA,16321203,16321204,chr16,+
27032,27032,NA,-1,-1,1,NA,NA,NA,65117362,65117363,chr11,-
27033,27033,NA,-1,-1,1,NA,NA,NA,23098254,23098255,chr14,+
27034,27034,NA,-1,-1,1,NA,NA,NA,70977847,70977848,chr14,+
27035,27035,NA,-1,-1,1,NA,NA,NA,6653628,6653629,chr7,+
27036,27036,NA,-1,-1,1,NA,NA,NA,32436847,32436848,chr20,+
27037,27037,NA,-1,-1,1,NA,NA,NA,8796436,8796437,chr16,-
27038,27038,NA,-1,-1,1,NA,NA,NA,59565631,59565632,chr17,+
27039,27039,NA,-1,-1,1,NA,NA,NA,57408288,57408289,chr20,+
27040,27040,NA,-1,-1,1,NA,NA,NA,72015607,72015608,chr11,-
27041,27041,NA,-1,-1,1,NA,NA,NA,74834263,74834264,chr2,-
27042,27042,NA,-1,-1,1,NA,NA,NA,42637199,42637200,chr3,+
27043,27043,NA,-1,-1,1,NA,NA,NA,55346241,55346242,chr4,+
27044,27044,NA,-1,-1,1,NA,NA,NA,116404606,116404607,chr1,+
27045,27045,NA,-1,-1,1,NA,NA,NA,73873393,73873394,chr11,-
27046,27046,NA,-1,-1,1,NA,NA,NA,2233660,2233661,chr19,-
27047,27047,NA,-1,-1,1,NA,NA,NA,51260533,51260534,chr17,+
27048,27048,NA,-1,-1,1,NA,NA,NA,75667412,75667413,chr17,+
27049,27049,NA,-1,-1,1,NA,NA,NA,26090612,26090613,chr18,-
27050,27050,NA,-1,-1,1,NA,NA,NA,453216,453217,chr11,+
27051,27051,NA,-1,-1,1,NA,NA,NA,244054072,244054073,chr1,+
27052,27052,NA,-1,-1,1,NA,NA,NA,113380,113381,chrUn_GL000220v1,+
27053,27053,NA,-1,-1,1,NA,NA,NA,167936045,167936046,chr1,-
27054,27054,NA,-1,-1,1,NA,NA,NA,48233308,48233309,chr13,+
27055,27055,NA,-1,-1,1,NA,NA,NA,154601665,154601666,chr1,-
27056,27056,NA,-1,-1,1,NA,NA,NA,109785508,109785509,chr13,-
27057,27057,NA,-1,-1,1,NA,NA,NA,7910787,7910788,chr6,-
27058,27058,NA,-1,-1,1,NA,NA,NA,127266882,127266883,chr6,+
27059,27059,NA,-1,-1,1,NA,NA,NA,52046524,52046525,chr15,+
27060,27060,NA,-1,-1,1,NA,NA,NA,8866346,8866347,chr1,-
27061,27061,NA,-1,-1,1,NA,NA,NA,117075205,117075206,chr1,+
27062,27062,NA,-1,-1,1,NA,NA,NA,66429657,66429658,chr8,+
27063,27063,NA,-1,-1,1,NA,NA,NA,46858568,46858569,chr11,-
27064,27064,NA,-1,-1,1,NA,NA,NA,131961591,131961592,chr12,+
27065,27065,NA,-1,-1,1,NA,NA,NA,6737531,6737532,chr7,+
27066,27066,NA,-1,-1,1,NA,NA,NA,2931163,2931164,chr6_GL000256v2_alt,+
27067,27067,NA,-1,-1,1,NA,NA,NA,72334563,72334564,chr10,-
27068,27068,NA,-1,-1,1,NA,NA,NA,34962377,34962378,chr17,+
27069,27069,NA,-1,-1,1,NA,NA,NA,137062969,137062970,chr9,-
27070,27070,NA,-1,-1,1,NA,NA,NA,150411250,150411251,chr3,+
27071,27071,NA,-1,-1,1,NA,NA,NA,2386753,2386754,chr17,-
27072,27072,NA,-1,-1,1,NA,NA,NA,37316733,37316734,chr2,-
27073,27073,NA,-1,-1,1,NA,NA,NA,293673,293674,chr8_KI270816v1_alt,-
27074,27074,NA,-1,-1,1,NA,NA,NA,47502276,47502277,chr10,-
27075,27075,NA,-1,-1,1,NA,NA,NA,49051598,49051599,chr12,-
27076,27076,NA,-1,-1,1,NA,NA,NA,132721086,132721087,chr12,+
27077,27077,NA,-1,-1,1,NA,NA,NA,55234954,55234955,chr2,+
27078,27078,NA,-1,-1,1,NA,NA,NA,15074604,15074605,chr3,-
27079,27079,NA,-1,-1,1,NA,NA,NA,45691967,45691968,chr19,-
27080,27080,NA,-1,-1,1,NA,NA,NA,64810534,64810535,chr11,-
27081,27081,NA,-1,-1,1,NA,NA,NA,49026874,49026875,chr3,-
27082,27082,NA,-1,-1,1,NA,NA,NA,235328167,235328168,chr1,-
27083,27083,NA,-1,-1,1,NA,NA,NA,141738276,141738277,chr3,+
27084,27084,NA,-1,-1,1,NA,NA,NA,177006569,177006570,chr5,-
27085,27085,NA,-1,-1,1,NA,NA,NA,18317773,18317774,chr17,+
27086,27086,NA,-1,-1,1,NA,NA,NA,154983325,154983326,chr1,+
27087,27087,NA,-1,-1,1,NA,NA,NA,177875513,177875514,chr5,+
27088,27088,NA,-1,-1,1,NA,NA,NA,6330725,6330726,chr7,-
27089,27089,NA,-1,-1,1,NA,NA,NA,21416573,21416574,chr17,+
27090,27090,NA,-1,-1,1,NA,NA,NA,149028659,149028660,chr7,-
27091,27091,NA,-1,-1,1,NA,NA,NA,155610237,155610238,chr1,+
27092,27092,NA,-1,-1,1,NA,NA,NA,76083599,76083600,chr17,-
27093,27093,NA,-1,-1,1,NA,NA,NA,92837544,92837545,chr1,+
27094,27094,NA,-1,-1,1,NA,NA,NA,206162040,206162041,chr2,+
27095,27095,NA,-1,-1,1,NA,NA,NA,161226059,161226060,chr1,+
27096,27096,NA,-1,-1,1,NA,NA,NA,92837494,92837495,chr1,+
27097,27097,NA,-1,-1,1,NA,NA,NA,31077788,31077789,chr16,+
27098,27098,NA,-1,-1,1,NA,NA,NA,19036995,19036996,chr22,-
27099,27099,NA,-1,-1,1,NA,NA,NA,11441328,11441329,chr19,+
27100,27100,NA,-1,-1,1,NA,NA,NA,5290923,5290924,chr18,-
27101,27101,NA,-1,-1,1,NA,NA,NA,326138,326139,chr20,+
27102,27102,NA,-1,-1,1,NA,NA,NA,7415782,7415783,chr17,+
27103,27103,NA,-1,-1,1,NA,NA,NA,137108614,137108615,chr9,+
27104,27104,NA,-1,-1,1,NA,NA,NA,45018360,45018361,chr1,-
27105,27105,NA,-1,-1,1,NA,NA,NA,44778089,44778090,chr1,+
27106,27106,NA,-1,-1,1,NA,NA,NA,112956216,112956217,chr1,-
27107,27107,NA,-1,-1,1,NA,NA,NA,58501419,58501420,chr3,+
27108,27108,NA,-1,-1,1,NA,NA,NA,38941944,38941945,chr19,-
27109,27109,NA,-1,-1,1,NA,NA,NA,49727303,49727304,chr3,-
