chr	start	end	strand	label	gene_id	genomic_position	HCT116_model	n_reads	HEK293T_model	Arabidopsis_model
ENST00000316448	858	859	.	0	ENSG00000179218	12940624	0.1470182	165	0.19142266	0.07281955
ENST00000316448	875	876	.	0	ENSG00000179218	12940641	0.6081674	151	0.5045133	0.48458663
ENST00000316448	956	957	.	1	ENSG00000179218	12940811	0.029037297	114	0.20995739	0.093905054
ENST00000316448	1001	1002	.	1	ENSG00000179218	12940856	0.106281556	86	0.22824983	0.2259382
ENST00000316448	1022	1023	.	0	ENSG00000179218	12940877	0.14577986	91	0.26690152	0.08208649
ENST00000316448	1055	1056	.	0	ENSG00000179218	12943559	0.0075601814	113	0.21424708	0.14087728
ENST00000316448	1120	1121	.	0	ENSG00000179218	12943624	0.0078252675	237	0.12501891	0.06407459
ENST00000316448	1137	1138	.	0	ENSG00000179218	12943724	0.005527675	366	0.066166855	0.0068007233
ENST00000316448	1148	1149	.	0	ENSG00000179218	12943735	0.059710883	349	0.34721082	0.05059111
ENST00000316448	1152	1153	.	0	ENSG00000179218	12943739	0.050090156	405	0.08547361	0.020503307
ENST00000316448	1190	1191	.	0	ENSG00000179218	12943777	0.009449017	539	0.12669323	0.0013825775
ENST00000316448	1223	1224	.	0	ENSG00000179218	12943810	0.28497356	584	0.4119342	0.006310618
ENST00000316448	1241	1242	.	1	ENSG00000179218	12943828	0.28283826	655	0.5811435	0.21949244
ENST00000316448	1271	1272	.	0	ENSG00000179218	12943858	0.03082863	670	0.40257135	0.0050329687
ENST00000316448	1349	1350	.	1	ENSG00000179218	12943936	0.9660405	671	0.89719945	0.84957445
ENST00000316448	1407	1408	.	1	ENSG00000179218	12943994	0.6342895	734	0.66979116	0.5679533
ENST00000316448	1415	1416	.	1	ENSG00000179218	12944002	0.7852675	770	0.7766922	0.30689317
ENST00000316448	1523	1524	.	0	ENSG00000179218	12944110	0.32014126	562	0.47190362	0.3720969
ENST00000316448	1803	1804	.	0	ENSG00000179218	12944390	0.7136907	652	0.6629574	0.42424235
ENST00000316448	1863	1864	.	0	ENSG00000179218	12944450	0.41311756	657	0.4801959	0.19236079
ENST00000316448	1870	1871	.	0	ENSG00000179218	12944457	0.022216488	729	0.122254156	0.021135116
ENST00000394650	313	314	.	0	ENSG00000005059	109660200	0.003346014	21	0.07882221	0.04256885
ENST00000394650	327	328	.	0	ENSG00000005059	109660214	0.0030973672	21	0.112283625	0.0019140601
ENST00000394650	346	347	.	0	ENSG00000005059	109660233	0.014354086	20	0.123510145	0.022679055
ENST00000394650	393	394	.	0	ENSG00000005059	109660280	0.014034415	20	0.15432748	0.085676715
ENST00000394650	457	458	.	0	ENSG00000005059	109660344	0.20292139	21	0.19090658	0.13500875
ENST00000394650	537	538	.	0	ENSG00000005059	109664348	0.022775412	22	0.22478017	0.06683113
ENST00000394650	588	589	.	0	ENSG00000005059	109682586	0.003258288	23	0.060749553	0.14166032
ENST00000394650	618	619	.	0	ENSG00000005059	109682616	0.17345636	21	0.2814874	0.0012300849
ENST00000394650	710	711	.	0	ENSG00000005059	109682708	0.049980544	22	0.08159896	0.07264905
ENST00000394650	723	724	.	0	ENSG00000005059	109682721	0.17321983	24	0.4672634	0.0093628885
ENST00000394650	741	742	.	0	ENSG00000005059	109682739	0.5255453	22	0.58460397	0.09374796
ENST00000394650	781	782	.	0	ENSG00000005059	109684479	0.009371674	24	0.15808268	0.17183954
ENST00000394650	789	790	.	1	ENSG00000005059	109684487	0.5897277	23	0.3249821	0.01853528
ENST00000394650	1055	1056	.	0	ENSG00000005059	109685357	0.021828616	23	0.19434363	0.020044338
ENST00000394650	1083	1084	.	0	ENSG00000005059	109687532	0.07656266	23	0.08765737	0.005952847
ENST00000394650	1125	1126	.	0	ENSG00000005059	109687574	0.23836103	23	0.4581016	0.071003124
ENST00000266126	140	141	.	0	ENSG00000119718	75003051	0.09883207	31	0.17881593	0.018727124
ENST00000266126	191	192	.	0	ENSG00000119718	75003102	0.06819153	38	0.17026249	0.20376225
ENST00000266126	222	223	.	0	ENSG00000119718	75003133	0.35804662	34	0.46878314	0.3535325
ENST00000266126	305	306	.	0	ENSG00000119718	75003337	0.08915518	38	0.10461517	0.08754748
ENST00000266126	364	365	.	0	ENSG00000119718	75003551	0.4633357	42	0.6253784	0.46213904
ENST00000266126	412	413	.	0	ENSG00000119718	75003599	0.27456838	40	0.5654186	0.08909613
ENST00000266126	419	420	.	0	ENSG00000119718	75003606	0.027867949	29	0.18564086	0.34365818
ENST00000266126	518	519	.	0	ENSG00000119718	75004742	0.2422884	38	0.55509454	0.13610989
ENST00000266126	528	529	.	0	ENSG00000119718	75004752	0.093081295	43	0.24482498	0.032060076
ENST00000266126	578	579	.	0	ENSG00000119718	75004802	0.057179343	44	0.044383276	0.0012613654
ENST00000266126	596	597	.	0	ENSG00000119718	75004820	0.04936961	40	0.34461445	0.0010293126
ENST00000266126	719	720	.	0	ENSG00000119718	75005908	0.118208244	41	0.18120228	0.042444944
ENST00000266126	731	732	.	0	ENSG00000119718	75005920	0.18896765	46	0.4763131	0.05026902
ENST00000266126	791	792	.	0	ENSG00000119718	75006595	0.026856292	42	0.190311	0.015919829
ENST00000266126	824	825	.	0	ENSG00000119718	75006628	0.07497694	43	0.1475447	0.025908042
ENST00000266126	830	831	.	0	ENSG00000119718	75006634	0.44260883	43	0.543225	0.09646009
ENST00000266126	856	857	.	0	ENSG00000119718	75006660	0.109871015	42	0.2688411	0.062354587
ENST00000266126	898	899	.	0	ENSG00000119718	75006702	0.029906977	39	0.24227138	0.14327669
ENST00000266126	927	928	.	0	ENSG00000119718	75007738	0.18133901	45	0.32149234	0.05070392
ENST00000266126	981	982	.	0	ENSG00000119718	75009034	0.1717369	47	0.53404015	0.21635044
ENST00000266126	1020	1021	.	0	ENSG00000119718	75009073	0.030997539	45	0.23651516	0.06855331
ENST00000266126	1105	1106	.	1	ENSG00000119718	75009158	0.73204374	46	0.65354776	0.2731765
ENST00000266126	1135	1136	.	0	ENSG00000119718	75009188	0.29904476	45	0.10949008	0.16711083
ENST00000266126	1190	1191	.	0	ENSG00000119718	75009243	0.39787942	45	0.57257783	0.8371023
ENST00000266126	1297	1298	.	0	ENSG00000119718	75009350	0.0007324934	46	0.08306476	0.0030215024
ENST00000266126	1341	1342	.	0	ENSG00000119718	75009394	0.033863436	41	0.30786029	0.1263428
ENST00000266126	1359	1360	.	0	ENSG00000119718	75009412	0.23375924	42	0.30365476	0.16416325
ENST00000266126	1386	1387	.	0	ENSG00000119718	75009439	0.3622959	48	0.27455646	0.20709574
ENST00000266126	1409	1410	.	0	ENSG00000119718	75009462	0.6250778	48	0.570105	0.042521346
ENST00000266126	1415	1416	.	0	ENSG00000119718	75009468	0.06195538	49	0.24657512	0.0738322
ENST00000266126	1440	1441	.	0	ENSG00000119718	75009493	0.10658084	47	0.11034868	0.36242408
ENST00000266126	1445	1446	.	0	ENSG00000119718	75009498	0.0033927679	50	0.12523286	0.012141216
ENST00000266126	1494	1495	.	0	ENSG00000119718	75009547	0.058674492	46	0.1889797	0.21881226
ENST00000373408	57	58	.	0	ENSG00000198937	37499865	0.0046150563	70	0.07104923	0.0065832855
ENST00000373408	62	63	.	0	ENSG00000198937	37499860	0.08139249	77	0.17899944	0.012581754
ENST00000373408	141	142	.	0	ENSG00000198937	37485154	0.03297628	101	0.27334133	0.007736647
ENST00000373408	156	157	.	0	ENSG00000198937	37485139	0.40287572	119	0.3698671	0.0072068693
ENST00000373408	163	164	.	0	ENSG00000198937	37485132	0.100079164	112	0.17284083	0.0020719767
ENST00000373408	219	220	.	0	ENSG00000198937	37484839	0.21499059	117	0.26514784	0.15141198
ENST00000373408	231	232	.	0	ENSG00000198937	37484827	0.19008462	112	0.4046851	0.0072124363
ENST00000373408	256	257	.	0	ENSG00000198937	37483282	0.76578283	115	0.6660245	0.289432
ENST00000373408	279	280	.	0	ENSG00000198937	37483259	0.2915554	103	0.15366396	0.014403927
ENST00000373408	288	289	.	0	ENSG00000198937	37483250	0.16432564	113	0.39696828	0.10098411
ENST00000373408	344	345	.	0	ENSG00000198937	37483194	0.30050364	100	0.32852942	0.17192629
ENST00000373408	435	436	.	0	ENSG00000198937	37483103	0.49780816	96	0.49303094	0.2189517
ENST00000373408	543	544	.	0	ENSG00000198937	37482995	0.27724928	30	0.6953243	0.027456557
ENST00000373408	589	590	.	0	ENSG00000198937	37482949	0.53704226	79	0.5041283	0.11324146
ENST00000250454	719	720	.	0	ENSG00000129518	34516530	0.0003408909	21	0.066119656	0.0016042948
ENST00000250454	794	795	.	0	ENSG00000129518	34516455	0.009291137	21	0.08498567	0.003033638
ENST00000250454	823	824	.	0	ENSG00000129518	34516426	0.2143118	20	0.20379582	0.07763948
ENST00000250454	1182	1183	.	0	ENSG00000129518	34516067	0.21600585	20	0.36966795	0.09011628
ENST00000605891	202	203	.	0	ENSG00000070423	652830	0.08169508	24	0.2045023	0.26894397
ENST00000605891	248	249	.	0	ENSG00000070423	652255	0.06884605	25	0.12564	0.0051311255
ENST00000605891	372	373	.	0	ENSG00000070423	651814	0.36654708	30	0.51841104	0.040476583
ENST00000605891	398	399	.	0	ENSG00000070423	651788	0.04272469	29	0.15063274	0.11244837
ENST00000605891	452	453	.	0	ENSG00000070423	651734	0.6769409	30	0.42653504	0.7083589
ENST00000605891	476	477	.	0	ENSG00000070423	651710	0.027386736	31	0.1608629	0.0054709194
ENST00000605891	656	657	.	0	ENSG00000070423	649731	0.17642288	30	0.13573453	0.056217026
ENST00000605891	665	666	.	0	ENSG00000070423	649722	0.1834639	35	0.47442618	0.0042428253
ENST00000605891	728	729	.	0	ENSG00000070423	648956	0.106363595	36	0.10531179	0.023526609
ENST00000605891	957	958	.	0	ENSG00000070423	648239	0.123228505	33	0.49574786	0.05627463
ENST00000605891	962	963	.	0	ENSG00000070423	648234	0.25112268	37	0.4457385	0.012626266
ENST00000605891	974	975	.	0	ENSG00000070423	648222	0.1971092	36	0.15453602	0.026887525
ENST00000605891	1142	1143	.	0	ENSG00000070423	648054	0.95699865	36	0.8224576	0.5352036
ENST00000605891	1209	1210	.	0	ENSG00000070423	647987	0.2538548	34	0.5635592	0.24816313
ENST00000605891	1301	1302	.	0	ENSG00000070423	647895	0.020460522	39	0.059553027	0.01310395
ENST00000605891	1558	1559	.	1	ENSG00000070423	647638	0.20210662	25	0.14069839	0.1754789
ENST00000605891	1587	1588	.	0	ENSG00000070423	647609	0.07656364	21	0.41198152	0.04930681
ENST00000605891	1592	1593	.	1	ENSG00000070423	647604	0.5043542	22	0.35952002	0.19657086
ENST00000605891	1605	1606	.	1	ENSG00000070423	647591	0.9800064	22	0.91503525	0.99971616
ENST00000292363	285	286	.	0	ENSG00000070423	652830	0.019375766	32	0.20466483	0.033699334
ENST00000292363	331	332	.	0	ENSG00000070423	652255	0.033295263	24	0.17215756	0.008697224
ENST00000292363	361	362	.	0	ENSG00000070423	651848	0.15240283	27	0.14985737	0.08416828
ENST00000292363	395	396	.	0	ENSG00000070423	651814	0.4935771	28	0.6610519	0.12441649
ENST00000292363	421	422	.	0	ENSG00000070423	651788	0.122095786	31	0.29054123	0.49990734
ENST00000292363	475	476	.	0	ENSG00000070423	651734	0.5996796	33	0.35037035	0.32480347
ENST00000292363	499	500	.	0	ENSG00000070423	651710	0.032600366	35	0.18450262	0.0110829715
ENST00000292363	679	680	.	0	ENSG00000070423	649731	0.08119305	37	0.15678655	0.07090069
ENST00000292363	688	689	.	0	ENSG00000070423	649722	0.17539755	34	0.52296466	0.0037798167
ENST00000292363	751	752	.	0	ENSG00000070423	648956	0.052259695	38	0.11360128	0.0010765672
ENST00000292363	980	981	.	0	ENSG00000070423	648239	0.18432058	31	0.5074879	0.13093124
ENST00000292363	985	986	.	0	ENSG00000070423	648234	0.47344375	41	0.54541314	0.052729033
ENST00000292363	997	998	.	0	ENSG00000070423	648222	0.23439364	36	0.18497542	0.025319016
ENST00000292363	1165	1166	.	0	ENSG00000070423	648054	0.87823355	39	0.83236474	0.3987646
ENST00000292363	1232	1233	.	0	ENSG00000070423	647987	0.41604725	38	0.36268777	0.014465725
ENST00000292363	1324	1325	.	0	ENSG00000070423	647895	0.00413574	39	0.06892431	0.055626906
ENST00000305784	202	203	.	0	ENSG00000168393	241686789	0.09598552	64	0.6515676	0.21877217
ENST00000305784	251	252	.	0	ENSG00000168393	241686740	0.16240744	134	0.12113067	0.025023425
ENST00000305784	321	322	.	0	ENSG00000168393	241686670	0.86803246	158	0.7688352	0.668213
ENST00000305784	360	361	.	0	ENSG00000168393	241685855	0.054126572	155	0.30983895	0.16495249
ENST00000305784	441	442	.	0	ENSG00000168393	241685774	0.0978585	143	0.38423094	0.0621716
ENST00000305784	481	482	.	0	ENSG00000168393	241680285	0.19361351	143	0.13120396	0.18351409
ENST00000305784	494	495	.	0	ENSG00000168393	241680272	0.44036835	123	0.4634191	0.025171613
ENST00000305784	561	562	.	0	ENSG00000168393	241678626	0.015945543	163	0.09666316	0.05309403
ENST00000305784	585	586	.	0	ENSG00000168393	241678602	0.051249076	168	0.14953253	0.034448396
ENST00000305784	716	717	.	0	ENSG00000168393	241678471	0.105764195	163	0.12873223	0.12446614
ENST00000305784	728	729	.	0	ENSG00000168393	241678459	0.59306026	173	0.6709678	0.017318094
ENST00000305784	776	777	.	0	ENSG00000168393	241676197	0.52100295	165	0.63877404	0.6735759
ENST00000305784	846	847	.	0	ENSG00000168393	241676127	0.120956875	169	0.11974156	0.26403192
ENST00000305784	901	902	.	0	ENSG00000168393	241676072	0.4595372	173	0.3996855	0.512314
ENST00000305784	935	936	.	0	ENSG00000168393	241676038	0.016417373	156	0.062235724	0.002889383
ENST00000305784	1017	1018	.	1	ENSG00000168393	241675956	0.3334632	168	0.42636195	0.2421318
ENST00000305784	1032	1033	.	0	ENSG00000168393	241675941	0.42578697	161	0.43128267	0.39853117
ENST00000305784	1047	1048	.	1	ENSG00000168393	241675926	0.9933179	142	0.95932066	0.97012013
ENST00000305784	1134	1135	.	0	ENSG00000168393	241675839	0.0653347	179	0.29223102	0.11016987
ENST00000305784	1202	1203	.	0	ENSG00000168393	241675771	0.4499658	123	0.21041465	0.27818698
ENST00000406246	1697	1698	.	0	ENSG00000173039	65654598	0.028023254	20	0.1552285	0.0015090585
ENST00000406246	1883	1884	.	1	ENSG00000173039	65654412	0.9916121	21	0.94782746	0.99979913
ENST00000406246	2121	2122	.	0	ENSG00000173039	65654174	0.16155162	20	0.25069332	0.67380583
ENST00000406246	2150	2151	.	0	ENSG00000173039	65654145	0.06674383	20	0.109767094	0.06705104
ENST00000406246	2199	2200	.	0	ENSG00000173039	65654096	0.61135495	20	0.60049045	0.03976556
ENST00000324557	94	95	.	0	ENSG00000145194	184249744	0.3125584	21	0.48941174	0.03767786
ENST00000324557	175	176	.	0	ENSG00000145194	184249825	0.24724646	30	0.23093334	0.021735918
ENST00000324557	223	224	.	0	ENSG00000145194	184249873	0.06304673	27	0.26805168	0.093292855
ENST00000324557	250	251	.	0	ENSG00000145194	184257482	0.1278535	25	0.33133	0.03065244
ENST00000324557	297	298	.	0	ENSG00000145194	184257529	0.17563537	24	0.20703682	0.11076243
ENST00000324557	307	308	.	0	ENSG00000145194	184257539	0.39543372	27	0.59593874	0.24533701
ENST00000324557	375	376	.	0	ENSG00000145194	184257607	0.047623526	23	0.314597	0.4444558
ENST00000324557	477	478	.	0	ENSG00000145194	184257709	0.31382605	29	0.26608902	0.0243523
ENST00000324557	508	509	.	0	ENSG00000145194	184257740	0.03749957	27	0.26668042	0.007641339
ENST00000324557	567	568	.	0	ENSG00000145194	184258330	0.19031283	30	0.37586698	0.48084515
ENST00000324557	591	592	.	0	ENSG00000145194	184258354	0.6548025	25	0.5394875	0.16453639
ENST00000324557	596	597	.	0	ENSG00000145194	184258359	0.36356205	24	0.3305809	0.24403143
ENST00000324557	772	773	.	1	ENSG00000145194	184258535	0.91816044	26	0.87989867	0.9692699
ENST00000324557	787	788	.	0	ENSG00000145194	184258550	0.82564306	20	0.7600945	0.83102465
ENST00000324557	881	882	.	0	ENSG00000145194	184258644	0.3245607	24	0.53772694	0.24068813
ENST00000324557	888	889	.	0	ENSG00000145194	184258651	0.89789313	26	0.668519	0.9550726
ENST00000301280	1794	1795	.	0	ENSG00000167670	4429527	0.04965335	21	0.17552695	0.039021634
ENST00000301280	1869	1870	.	0	ENSG00000167670	4429602	0.46467596	27	0.6304665	0.54163015
ENST00000301280	1884	1885	.	0	ENSG00000167670	4429718	0.33671743	29	0.5730704	0.28732127
ENST00000301280	1896	1897	.	0	ENSG00000167670	4429730	0.57675636	28	0.67873967	0.08021103
ENST00000301280	2042	2043	.	0	ENSG00000167670	4430636	0.21167526	33	0.28050855	0.009795141
ENST00000301280	2067	2068	.	0	ENSG00000167670	4431971	0.032324813	33	0.09628217	0.2485077
ENST00000301280	2086	2087	.	0	ENSG00000167670	4431990	0.30378136	33	0.43104276	0.08142469
ENST00000301280	2178	2179	.	0	ENSG00000167670	4432082	0.04019662	34	0.20069532	0.008547008
ENST00000301280	2184	2185	.	0	ENSG00000167670	4432088	0.29389104	34	0.5590602	0.6526039
ENST00000301280	2199	2200	.	0	ENSG00000167670	4432103	0.043588925	32	0.08889618	0.057683278
ENST00000301280	2240	2241	.	0	ENSG00000167670	4432144	0.069925286	27	0.14041933	0.017861009
ENST00000301280	2392	2393	.	1	ENSG00000167670	4433158	0.888099	33	0.80449945	0.856839
ENST00000301280	2514	2515	.	1	ENSG00000167670	4433280	0.8912612	34	0.84437495	0.6811494
ENST00000301280	2538	2539	.	0	ENSG00000167670	4433304	0.43977603	34	0.5927118	0.515736
ENST00000301280	2627	2628	.	0	ENSG00000167670	4433393	0.2780362	37	0.43657643	0.3262406
ENST00000301280	2655	2656	.	0	ENSG00000167670	4433421	0.9687339	34	0.81070745	0.78833586
ENST00000301280	2787	2788	.	0	ENSG00000167670	4442258	0.08491552	38	0.32707387	0.32778504
ENST00000301280	2808	2809	.	0	ENSG00000167670	4442279	0.5108858	37	0.30684957	0.037238203
ENST00000301280	2925	2926	.	0	ENSG00000167670	4442979	0.1810393	39	0.4145213	0.037534155
ENST00000301280	2945	2946	.	0	ENSG00000167670	4442999	0.022050286	39	0.060138643	0.032407153
ENST00000301280	3031	3032	.	0	ENSG00000167670	4443085	0.48463878	43	0.19678974	0.020830106
ENST00000262030	97	98	.	0	ENSG00000110955	56645971	0.3661635	64	0.4865264	0.028713357
ENST00000262030	161	162	.	0	ENSG00000110955	56645907	0.15608372	622	0.41313547	0.0353992
ENST00000262030	238	239	.	0	ENSG00000110955	56645347	0.15795517	657	0.357872	0.19339843
ENST00000262030	252	253	.	0	ENSG00000110955	56645333	0.062445164	650	0.12545136	0.051960517
ENST00000262030	338	339	.	0	ENSG00000110955	56645247	0.4701693	606	0.43443823	0.24621005
ENST00000262030	381	382	.	0	ENSG00000110955	56645204	0.07714753	633	0.12524262	0.085632876
ENST00000262030	386	387	.	0	ENSG00000110955	56645199	0.058583498	649	0.20131664	0.017587995
ENST00000262030	432	433	.	0	ENSG00000110955	56644938	0.2678584	670	0.51032877	0.06524068
ENST00000262030	522	523	.	1	ENSG00000110955	56644848	0.24168296	668	0.34729567	0.1705029
ENST00000262030	554	555	.	0	ENSG00000110955	56644816	0.097439125	678	0.10878515	0.07882343
ENST00000262030	582	583	.	0	ENSG00000110955	56644788	0.025158728	693	0.09557036	0.12727214
ENST00000262030	587	588	.	0	ENSG00000110955	56644783	0.014586544	702	0.110216185	0.035103787
ENST00000262030	657	658	.	0	ENSG00000110955	56643891	0.5580156	656	0.40705013	0.10239651
ENST00000262030	741	742	.	0	ENSG00000110955	56643558	0.31582728	709	0.6026652	0.08529285
ENST00000262030	822	823	.	0	ENSG00000110955	56643477	0.21221371	689	0.234463	0.098980606
ENST00000262030	926	927	.	0	ENSG00000110955	56642802	0.2663212	721	0.2393897	0.10335
ENST00000262030	957	958	.	0	ENSG00000110955	56642771	0.37048417	701	0.48883605	0.0437546
ENST00000262030	966	967	.	0	ENSG00000110955	56642762	0.20532921	700	0.3541526	0.07075317
ENST00000262030	988	989	.	0	ENSG00000110955	56642740	0.011757756	653	0.22498092	0.03119601
ENST00000262030	1024	1025	.	0	ENSG00000110955	56642704	0.0037649751	741	0.10432112	0.23004656
ENST00000262030	1117	1118	.	0	ENSG00000110955	56642519	0.25096577	725	0.3772264	0.43870372
ENST00000262030	1201	1202	.	1	ENSG00000110955	56640170	0.21704574	713	0.48592788	0.16833606
ENST00000262030	1206	1207	.	0	ENSG00000110955	56640165	0.26945266	657	0.49413615	0.36822858
ENST00000262030	1210	1211	.	0	ENSG00000110955	56640161	0.1022421	675	0.071493804	0.09832076
ENST00000262030	1309	1310	.	1	ENSG00000110955	56640062	0.19772078	730	0.30489284	0.072470285
ENST00000262030	1393	1394	.	0	ENSG00000110955	56639306	0.18067805	730	0.5252217	0.07106515
ENST00000262030	1439	1440	.	0	ENSG00000110955	56639260	0.11996925	785	0.3989431	0.0052832486
ENST00000262030	1453	1454	.	0	ENSG00000110955	56639246	0.013777566	516	0.18983376	0.0012123227
ENST00000262030	1461	1462	.	0	ENSG00000110955	56639238	0.041000523	734	0.07351524	0.08881829
ENST00000262030	1563	1564	.	0	ENSG00000110955	56639136	0.25655356	757	0.19183831	0.21119371
ENST00000262030	1603	1604	.	0	ENSG00000110955	56638414	0.095855035	764	0.07346407	0.02637514
ENST00000262030	1616	1617	.	0	ENSG00000110955	56638401	0.67754567	712	0.5455132	0.11468585
ENST00000262030	1637	1638	.	0	ENSG00000110955	56638380	0.52282405	620	0.31901827	0.14820066
ENST00000262030	1735	1736	.	0	ENSG00000110955	56638282	0.075221285	753	0.27897662	0.011478007
ENST00000262030	1802	1803	.	0	ENSG00000110955	56638215	0.59959424	578	0.7794598	0.61013967
ENST00000605895	96	97	.	0	ENSG00000157916	2391929	0.06914749	30	0.123997785	0.11419543
ENST00000605895	146	147	.	0	ENSG00000157916	2395804	0.37921774	39	0.46117696	0.102818444
