chr	start	end	strand	label	Gene ID	Gene Symbol	Gene Type	m5C	C	m5C Level	m5C.1	C.1	m5C Level.1	Status_rep1	Status_rep2	Final Level	m5C.2	C.2	m5C Level.2	m5C.3	C.3	m5C Level.3	Status_rep1.1	Status_rep2.1	Final Level.1
12	51057042	51057043	+	0	ENSG00000050426	LETMD1	mRNA	1	37	0.0263158	5	33	0.131579	/	1	/	0	20	0.0	0	23	0.0	/	/	/
12	51062870	51062871	-	1	ENSG00000110925	CSRNP2	mRNA	6	52	0.103448	1	49	0.02	1	/	/	2	44	0.0434783	3	43	0.0652174	/	/	/
12	51191622	51191623	-	0	ENSG00000184271	POU6F1	mRNA	0	27	0.0	0	26	0.0	/	/	/	1	42	0.0232558	5	30	0.142857	/	1	/
12	51339947	51339948	-	0	ENSG00000139610	CELA1	mRNA	7	70	0.0909091	9	60	0.130435	/	1	/	4	72	0.0526316	8	57	0.123077	/	1	/
12	51994605	51994606	+	0			intergenic	3	51	0.0555556	4	43	0.0851064	/	/	/	6	30	0.166667	7	42	0.142857	1	1	0.152941
12	52037314	52037315	+	0	ENSG00000123358	NR4A1	mRNA	11	137	0.0743243	7	108	0.0608696	/	/	/	14	133	0.0952381	16	129	0.110345	/	1	/
12	52037315	52037316	+	0	ENSG00000123358	NR4A1	mRNA	8	140	0.0540541	7	110	0.0598291	/	/	/	13	135	0.0878378	16	130	0.109589	/	1	/
12	52037333	52037334	+	0	ENSG00000123358	NR4A1	mRNA	12	143	0.0774194	8	111	0.0672269	/	/	/	18	133	0.119205	16	127	0.111888	1	1	0.115646
12	52037334	52037335	+	0	ENSG00000123358	NR4A1	mRNA	11	144	0.0709677	8	111	0.0672269	/	/	/	17	134	0.112583	19	125	0.131944	1	1	0.122034
12	52037335	52037336	+	0	ENSG00000123358	NR4A1	mRNA	10	147	0.0636943	8	115	0.0650407	/	/	/	18	134	0.118421	16	128	0.111111	1	1	0.114865
12	52037336	52037337	+	0	ENSG00000123358	NR4A1	mRNA	12	148	0.075	8	116	0.0645161	/	/	/	18	135	0.117647	16	129	0.110345	1	1	0.114094
12	52037337	52037338	+	0	ENSG00000123358	NR4A1	mRNA	10	150	0.0625	7	117	0.0564516	/	/	/	18	136	0.116883	16	129	0.110345	1	1	0.113712
12	52077108	52077109	+	1	ENSG00000123395	C12orf44	mRNA	6	42	0.125	0	27	0.0	1	/	/	0	26	0.0	5	47	0.0961538	/	/	/
12	52077110	52077111	+	1	ENSG00000123395	C12orf44	mRNA	7	45	0.134615	0	24	0.0	1	/	/	2	26	0.0714286	1	49	0.02	/	/	/
12	52170768	52170769	-	0	ENSG00000167767	KRT80	mRNA	17	166	0.0928962	18	146	0.109756	/	1	/	20	130	0.133333	16	163	0.0893855	1	/	/
12	52171658	52171659	-	0	ENSG00000167767	KRT80	mRNA	7	93	0.07	6	98	0.0576923	/	/	/	11	91	0.107843	12	83	0.126316	1	1	0.116751
12	52185365	52185366	-	1	ENSG00000167767	KRT80	mRNA	51	6	0.894737	32	3	0.914286	1	1	0.902174	39	9	0.8125	38	2	0.95	1	1	0.875
12	52185590	52185591	-	1	ENSG00000167767	KRT80	mRNA	9	63	0.125	13	60	0.178082	1	1	0.151724	8	57	0.123077	8	52	0.133333	1	1	0.128
12	52191884	52191885	-	1	ENSG00000167767	KRT80	mRNA	290	2175	0.117647	226	1934	0.10463	1	1	0.111568	99	1899	0.0495495	94	2130	0.0422662	/	/	/
12	52212088	52212089	-	1			intergenic	6	28	0.176471	2	32	0.0588235	1	/	/	4	31	0.114286	2	40	0.047619	/	/	/
12	52233235	52233236	+	1	ENSG00000135480	KRT7	mRNA	48	363	0.116788	30	266	0.101351	1	1	0.110325	18	304	0.0559006	26	315	0.0762463	/	/	/
12	52241464	52241465	+	1	ENSG00000135480	KRT7	mRNA	69	24	0.741935	57	15	0.791667	1	1	0.763636	68	5	0.931507	51	22	0.69863	1	1	0.815068
12	52241465	52241466	+	1	ENSG00000135480	KRT7	mRNA	80	31	0.720721	62	28	0.688889	1	1	0.706468	58	34	0.630435	66	29	0.694737	1	1	0.663102
12	52241468	52241469	+	1	ENSG00000135480	KRT7	mRNA	41	87	0.320312	30	63	0.322581	1	1	0.321267	36	62	0.367347	27	73	0.27	1	1	0.318182
12	52241587	52241588	-	1			intergenic	29	45	0.391892	19	32	0.372549	1	1	0.384	14	44	0.241379	18	38	0.321429	1	1	0.280702
12	52246395	52246396	+	1	ENSG00000135480	KRT7	mRNA	50	11	0.819672	42	21	0.666667	1	1	0.741935	35	3	0.921053	50	17	0.746269	1	1	0.809524
12	52247230	52247231	+	1	ENSG00000135480	KRT7	mRNA	8	60	0.117647	7	52	0.118644	1	1	0.11811	6	48	0.111111	9	66	0.12	1	1	0.116279
12	52248617	52248618	-	1			intergenic	132	14	0.90411	80	14	0.851064	1	1	0.883333	88	9	0.907216	132	8	0.942857	1	1	0.92827
12	52248635	52248636	-	1			intergenic	15	98	0.132743	6	63	0.0869565	1	/	/	7	53	0.116667	5	72	0.0649351	1	/	/
12	52250547	52250548	+	1			intergenic	16	16	0.5	6	20	0.230769	1	/	/	14	9	0.608696	11	13	0.458333	/	/	/
12	52252361	52252362	+	1			intergenic	42	31	0.575342	42	31	0.575342	1	1	0.575342	47	22	0.681159	48	25	0.657534	1	1	0.669014
12	52254292	52254293	-	1	ENSG00000135477	KRT121P	pseudogene	14	37	0.27451	9	37	0.195652	1	1	0.237113	17	53	0.242857	11	54	0.169231	1	1	0.207407
12	52258216	52258217	+	1			intergenic	11	64	0.146667	9	45	0.166667	1	1	0.155039	16	61	0.207792	9	65	0.121622	1	1	0.165563
12	52258217	52258218	+	1			intergenic	40	3	0.930233	28	4	0.875	1	1	0.906667	30	10	0.75	42	2	0.954545	1	1	0.857143
12	52258286	52258287	-	1	ENSG00000135477	KRT121P	pseudogene	38	0	1.0	24	0	1.0	1	/	/	37	0	1.0	41	2	0.953488	1	1	0.975
12	52274718	52274719	+	0	ENSG00000170442	KRT86	mRNA	1	57	0.0172414	5	53	0.0862069	/	/	/	2	59	0.0327869	7	56	0.111111	/	1	/
12	52286381	52286382	+	1	ENSG00000170442	KRT86	mRNA	7	46	0.132075	6	48	0.111111	1	1	0.121495	4	43	0.0851064	6	39	0.133333	/	1	/
12	52301998	52301999	+	1	ENSG00000170442	KRT86	mRNA	196	709	0.216575	154	659	0.189422	1	1	0.203725	209	726	0.223529	177	647	0.214806	1	1	0.219443
12	52304120	52304121	-	0			intergenic	11	149	0.06875	5	136	0.035461	/	/	/	18	162	0.1	11	201	0.0518868	1	/	/
12	52308249	52308250	-	0	ENSG00000257829	RP11-845M18.6	processed_transcript	5	105	0.0454545	11	106	0.0940171	/	/	/	14	133	0.0952381	14	107	0.115702	/	1	/
12	52308357	52308358	-	0	ENSG00000257829	RP11-845M18.6	processed_transcript	2	42	0.0454545	5	38	0.116279	/	1	/	0	44	0.0	2	71	0.0273973	/	/	/
12	52308461	52308462	+	1	ENSG00000170442	KRT86	mRNA	31	153	0.168478	10	136	0.0684932	1	/	/	13	138	0.0860927	8	159	0.0479042	/	/	/
12	52753346	52753347	+	0			intergenic	4	50	0.0740741	7	38	0.155556	/	1	/	2	25	0.0740741	6	30	0.166667	/	1	/
12	52824297	52824298	+	1			intergenic	9	52	0.147541	6	58	0.09375	1	/	/	3	48	0.0588235	4	58	0.0645161	/	/	/
12	52897274	52897275	-	0	ENSG00000170421	KRT8	mRNA	29	0	1.0	21	1	0.954545	/	/	/	13	1	0.928571	29	3	0.90625	/	1	/
12	52897398	52897399	-	1	ENSG00000170421	KRT8	mRNA	24	172	0.122449	19	157	0.107955	1	1	0.115591	10	110	0.0833333	16	174	0.0842105	/	/	/
12	52897406	52897407	-	1	ENSG00000170421	KRT8	mRNA	7	35	0.166667	0	44	0.0	1	/	/	3	23	0.115385	3	46	0.0612245	/	/	/
12	52897411	52897412	-	1	ENSG00000170421	KRT8	mRNA	43	107	0.286667	22	146	0.130952	1	1	0.204403	35	85	0.291667	29	134	0.177914	1	1	0.226148
12	52898905	52898906	-	1	ENSG00000170421	KRT8	mRNA	23	22	0.511111	19	13	0.59375	1	1	0.545455	20	11	0.645161	18	15	0.545455	1	1	0.59375
12	52898909	52898910	-	1	ENSG00000170421	KRT8	mRNA	13	17	0.433333	5	13	0.277778	1	/	/	7	9	0.4375	7	14	0.333333	/	/	/
12	52900070	52900071	-	1	ENSG00000170421	KRT8	mRNA	74	44	0.627119	63	34	0.649485	1	1	0.637209	49	22	0.690141	80	32	0.714286	1	1	0.704918
12	52900071	52900072	-	1	ENSG00000170421	KRT8	mRNA	109	16	0.872	91	14	0.866667	1	1	0.869565	58	13	0.816901	96	15	0.864865	1	1	0.846154
12	52904701	52904702	-	1	ENSG00000170421	KRT8	mRNA	111	667	0.142674	106	566	0.157738	1	1	0.149655	87	447	0.162921	97	515	0.158497	1	1	0.160558
12	52949218	52949219	+	1	ENSG00000111057	KRT18	mRNA	231	1977	0.10462	178	1591	0.100622	1	1	0.102841	185	1757	0.0952626	240	1954	0.109389	/	1	/
12	52950740	52950741	+	1	ENSG00000111057	KRT18	mRNA	11	49	0.183333	7	37	0.159091	1	1	0.173077	13	28	0.317073	4	46	0.08	1	/	/
12	52952111	52952112	+	1	ENSG00000111057	KRT18	mRNA	74	64	0.536232	50	48	0.510204	1	1	0.525424	72	80	0.473684	88	60	0.594595	1	1	0.533333
12	52952112	52952113	+	1	ENSG00000111057	KRT18	mRNA	57	105	0.351852	50	72	0.409836	1	1	0.376761	82	104	0.44086	69	120	0.365079	1	1	0.402667
12	53019928	53019929	+	0	ENSG00000063046	EIF4B	mRNA	4	17	0.190476	4	28	0.125	/	/	/	8	26	0.235294	4	17	0.190476	1	/	/
12	53022486	53022487	+	1	ENSG00000063046	EIF4B	mRNA	19	18	0.513514	18	10	0.642857	1	/	/	23	13	0.638889	16	22	0.421053	1	1	0.527027
12	53061434	53061435	-	0			intergenic	4	46	0.08	8	38	0.173913	/	1	/	6	38	0.136364	5	59	0.078125	1	/	/
12	53064053	53064054	+	0	ENSG00000111077	TENC1	mRNA	0	36	0.0	0	31	0.0	/	/	/	3	32	0.0857143	5	37	0.119048	/	1	/
12	53102055	53102056	+	0	ENSG00000167779	IGFBP6	mRNA	0	43	0.0	1	47	0.0208333	/	/	/	2	36	0.0526316	6	39	0.133333	/	1	/
12	53102117	53102118	+	1	ENSG00000167779	IGFBP6	mRNA	88	70	0.556962	114	83	0.57868	1	1	0.569014	108	59	0.646707	146	97	0.600823	1	1	0.619512
12	53158382	53158383	-	1	ENSG00000139631	CSAD	mRNA	10	61	0.140845	3	41	0.0681818	1	/	/	13	50	0.206349	9	59	0.132353	1	1	0.167939
12	53158387	53158388	-	1	ENSG00000139631	CSAD	mRNA	9	56	0.138462	2	40	0.047619	1	/	/	15	39	0.277778	11	50	0.180328	1	1	0.226087
12	53158388	53158389	-	1	ENSG00000139631	CSAD	mRNA	9	56	0.138462	3	39	0.0714286	1	/	/	15	39	0.277778	9	49	0.155172	1	1	0.214286
12	53158400	53158401	-	0	ENSG00000139631	CSAD	mRNA	3	46	0.0612245	1	37	0.0263158	/	/	/	6	36	0.142857	3	39	0.0714286	1	/	/
12	53158403	53158404	-	0	ENSG00000139631	CSAD	mRNA	4	44	0.0833333	2	37	0.0512821	/	/	/	6	35	0.146341	3	34	0.0810811	1	/	/
12	53158404	53158405	-	0	ENSG00000139631	CSAD	mRNA	4	44	0.0833333	2	37	0.0512821	/	/	/	5	36	0.121951	2	34	0.0555556	1	/	/
12	53158405	53158406	-	0	ENSG00000139631	CSAD	mRNA	3	45	0.0625	2	37	0.0512821	/	/	/	5	36	0.121951	1	35	0.0277778	1	/	/
12	53160829	53160830	-	1	ENSG00000139631	CSAD	mRNA	149	89	0.62605	158	76	0.675214	1	1	0.650424	208	93	0.69103	197	105	0.652318	1	1	0.671642
12	53172366	53172367	-	1	ENSG00000139631	CSAD	mRNA	35	143	0.196629	16	112	0.125	1	1	0.166667	20	117	0.145985	25	93	0.211864	1	1	0.176471
12	53173734	53173735	+	1			intergenic	31	66	0.319588	17	41	0.293103	1	1	0.309677	33	78	0.297297	34	73	0.317757	1	1	0.307339
12	53179892	53179893	-	0	ENSG00000139631	CSAD	mRNA	5	87	0.0543478	4	87	0.043956	/	/	/	12	56	0.176471	4	57	0.0655738	1	/	/
12	53180480	53180481	-	1	ENSG00000139631	CSAD	mRNA	10	86	0.104167	13	68	0.160494	1	1	0.129944	5	45	0.1	7	43	0.14	1	1	0.12
12	53180481	53180482	-	1	ENSG00000139631	CSAD	mRNA	11	86	0.113402	15	66	0.185185	1	1	0.146067	6	43	0.122449	6	44	0.12	1	1	0.121212
12	53180484	53180485	-	0	ENSG00000139631	CSAD	mRNA	9	87	0.09375	13	66	0.164557	/	1	/	5	44	0.102041	6	41	0.12766	1	1	0.114583
12	53180485	53180486	-	0	ENSG00000139631	CSAD	mRNA	8	88	0.0833333	13	66	0.164557	/	1	/	5	44	0.102041	6	42	0.125	1	1	0.113402
12	53180486	53180487	-	0	ENSG00000139631	CSAD	mRNA	5	91	0.0520833	7	72	0.0886076	/	/	/	3	46	0.0612245	7	41	0.145833	/	1	/
12	53180496	53180497	-	1	ENSG00000139631	CSAD	mRNA	11	85	0.114583	12	68	0.15	1	1	0.130682	5	53	0.0862069	6	45	0.117647	/	1	/
12	53180497	53180498	-	1	ENSG00000139631	CSAD	mRNA	10	85	0.105263	13	65	0.166667	1	1	0.132948	4	54	0.0689655	7	44	0.137255	/	1	/
12	53184882	53184883	+	0	ENSG00000139651	ZNF740	mRNA	2	40	0.047619	2	32	0.0588235	/	/	/	3	35	0.0789474	7	33	0.175	/	1	/
12	53184921	53184922	-	1			intergenic	12	21	0.363636	7	17	0.291667	1	/	/	9	12	0.428571	9	21	0.3	/	1	/
12	53190271	53190272	+	1	ENSG00000139651	ZNF740	mRNA	109	938	0.104107	89	957	0.085086	1	/	/	87	896	0.0885046	99	1264	0.0726339	/	/	/
12	53190272	53190273	+	1	ENSG00000139651	ZNF740	mRNA	110	952	0.103578	89	963	0.0846008	1	/	/	87	901	0.0880567	101	1272	0.0735615	/	/	/
12	53190277	53190278	+	1	ENSG00000139651	ZNF740	mRNA	107	927	0.103482	83	957	0.0798077	1	/	/	87	911	0.0871743	102	1283	0.0736462	/	/	/
12	53190278	53190279	+	1	ENSG00000139651	ZNF740	mRNA	109	950	0.102927	82	971	0.0778727	1	/	/	86	924	0.0851485	103	1303	0.0732575	/	/	/
12	53269962	53269963	+	1	ENSG00000135476	ESPL1	mRNA	8	45	0.150943	1	33	0.0294118	1	/	/	4	48	0.0769231	5	33	0.131579	/	1	/
12	53279833	53279834	+	0	ENSG00000135476	ESPL1	mRNA	12	130	0.084507	15	110	0.12	/	1	/	19	101	0.158333	11	94	0.104762	1	1	0.133333
12	53283375	53283376	+	1	ENSG00000135476	ESPL1	mRNA	13	63	0.171053	5	41	0.108696	1	1	0.147541	5	40	0.111111	11	56	0.164179	1	1	0.142857
12	53290885	53290886	-	1			intergenic	12	71	0.144578	1	85	0.0116279	1	/	/	2	68	0.0285714	8	53	0.131148	/	1	/
12	53292022	53292023	+	1	ENSG00000135476	ESPL1	mRNA	59	110	0.349112	41	82	0.333333	1	1	0.342466	52	88	0.371429	66	80	0.452055	1	1	0.412587
12	53299445	53299446	+	1	ENSG00000123349	PFDN5	mRNA	18	108	0.142857	12	109	0.0991736	1	/	/	9	117	0.0714286	17	145	0.104938	/	1	/
12	53306767	53306768	+	1	ENSG00000139637	C12orf10	mRNA	34	170	0.166667	19	142	0.118012	1	1	0.145205	35	164	0.175879	20	148	0.119048	1	1	0.149864
12	53306962	53306963	+	0	ENSG00000139637	C12orf10	mRNA	8	21	0.275862	9	15	0.375	/	/	/	6	32	0.157895	4	20	0.166667	1	/	/
12	53321439	53321440	-	1	ENSG00000094914	AAAS	mRNA	53	12	0.815385	28	11	0.717949	1	1	0.778846	45	10	0.818182	44	12	0.785714	1	1	0.801802
12	53446105	53446106	+	0	ENSG00000205352	PRR13	mRNA	11	134	0.0758621	6	112	0.0508475	/	/	/	5	108	0.0442478	11	97	0.101852	/	1	/
12	53452351	53452352	+	0	ENSG00000197111	PCBP2	mRNA	4	34	0.105263	0	23	0.0	/	/	/	3	26	0.103448	8	25	0.242424	/	1	/
12	53452352	53452353	+	1	ENSG00000197111	PCBP2	mRNA	8	28	0.222222	5	27	0.15625	1	1	0.191176	3	35	0.0789474	2	34	0.0555556	/	/	/
12	53452356	53452357	+	1	ENSG00000197111	PCBP2	mRNA	10	38	0.208333	8	35	0.186047	1	1	0.197802	5	57	0.0806452	6	48	0.111111	/	1	/
12	53455876	53455877	+	1	ENSG00000257379	RP11-793H13.8	processed_transcript	42	0	1.0	23	4	0.851852	1	/	/	23	1	0.958333	22	2	0.916667	/	/	/
12	53455880	53455881	+	1	ENSG00000257379	RP11-793H13.8	processed_transcript	98	23	0.809917	65	11	0.855263	1	1	0.827411	92	17	0.844037	88	13	0.871287	1	1	0.857143
12	53461008	53461009	+	1	ENSG00000257379	RP11-793H13.8	processed_transcript	40	155	0.205128	40	183	0.179372	1	1	0.191388	44	172	0.203704	36	191	0.15859	1	1	0.180587
12	53461009	53461010	+	1	ENSG00000257379	RP11-793H13.8	processed_transcript	9	59	0.132353	9	64	0.123288	1	1	0.12766	7	71	0.0897436	4	60	0.0625	/	/	/
12	53461150	53461151	+	1	ENSG00000257379	RP11-793H13.8	processed_transcript	22	72	0.234043	15	47	0.241935	1	1	0.237179	21	69	0.233333	21	95	0.181034	1	1	0.203883
12	53462485	53462486	+	0	ENSG00000257379	RP11-793H13.8	processed_transcript	0	20	0.0	2	14	0.125	/	/	/	6	32	0.157895	2	36	0.0526316	1	/	/
12	53480964	53480965	+	0	ENSG00000197111	PCBP2	mRNA	12	152	0.0731707	14	108	0.114754	/	1	/	5	150	0.0322581	6	172	0.0337079	/	/	/
12	53487204	53487205	-	1	ENSG00000139625	MAP3K12	mRNA	8	31	0.205128	2	18	0.1	1	/	/	0	29	0.0	4	22	0.153846	/	/	/
12	53505255	53505256	+	1	ENSG00000139546	TARBP2	mRNA	282	1005	0.219114	249	945	0.208543	1	1	0.214027	385	848	0.312247	400	986	0.2886	1	1	0.299733
12	53514370	53514371	-	0	ENSG00000170653	ATF7	mRNA	2	27	0.0689655	5	25	0.166667	/	1	/	1	28	0.0344828	2	27	0.0689655	/	/	/
12	53668501	53668502	-	1	ENSG00000135390	ATP5G2	mRNA	7	23	0.233333	4	15	0.210526	1	/	/	3	16	0.157895	2	17	0.105263	/	/	/
12	54000577	54000578	+	1	ENSG00000180806	HOXC9	mRNA	21	119	0.15	13	117	0.1	1	1	0.125926	19	99	0.161017	29	104	0.218045	1	1	0.191235
12	54000580	54000581	+	1	ENSG00000180806	HOXC9	mRNA	29	120	0.194631	15	127	0.105634	1	1	0.151203	25	115	0.178571	36	109	0.248276	1	1	0.214035
12	54000581	54000582	+	1	ENSG00000180806	HOXC9	mRNA	31	119	0.206667	18	128	0.123288	1	1	0.165541	26	115	0.184397	35	116	0.231788	1	1	0.208904
12	54000582	54000583	+	1	ENSG00000180806	HOXC9	mRNA	29	125	0.188312	17	129	0.116438	1	1	0.153333	26	115	0.184397	35	117	0.230263	1	1	0.208191
12	54000592	54000593	+	1	ENSG00000180806	HOXC9	mRNA	34	142	0.193182	21	146	0.125749	1	1	0.16035	27	134	0.167702	33	140	0.190751	1	1	0.179641
12	54000593	54000594	+	1	ENSG00000180806	HOXC9	mRNA	35	142	0.19774	18	148	0.108434	1	1	0.154519	28	133	0.173913	33	139	0.19186	1	1	0.183183
12	54000595	54000596	+	1	ENSG00000180806	HOXC9	mRNA	26	159	0.140541	17	160	0.0960452	1	/	/	22	149	0.128655	28	148	0.159091	1	1	0.144092
12	54030529	54030530	+	0	ENSG00000198353	HOXC4	mRNA	1	16	0.0588235	5	13	0.277778	/	/	/	7	23	0.233333	5	22	0.185185	1	/	/
12	54231536	54231537	-	0	ENSG00000094916	CBX5	mRNA	3	57	0.05	3	34	0.0810811	/	/	/	4	37	0.097561	9	54	0.142857	/	1	/
12	54234154	54234155	-	0	ENSG00000094916	CBX5	mRNA	2	45	0.0425532	5	41	0.108696	/	1	/	4	38	0.0952381	4	47	0.0784314	/	/	/
12	54280123	54280124	-	1			intergenic	8	62	0.114286	14	76	0.155556	1	1	0.1375	9	98	0.0841121	10	91	0.0990099	/	/	/
12	54281375	54281376	+	1	ENSG00000135486	HNRNPA1	mRNA	72	4	0.947368	57	5	0.919355	1	1	0.934783	72	3	0.96	56	4	0.933333	1	1	0.948148
12	54281376	54281377	+	1	ENSG00000135486	HNRNPA1	mRNA	73	4	0.948052	57	4	0.934426	1	1	0.942029	73	2	0.973333	60	3	0.952381	1	1	0.963768
12	54281813	54281814	+	1	ENSG00000135486	HNRNPA1	mRNA	15	131	0.10274	16	81	0.164948	1	1	0.127572	12	73	0.141176	23	63	0.267442	1	1	0.204678
12	54281814	54281815	+	0	ENSG00000135486	HNRNPA1	mRNA	13	132	0.0896552	15	82	0.154639	/	1	/	13	74	0.149425	21	64	0.247059	1	1	0.197674
12	54346667	54346668	+	1	ENSG00000111481	COPZ1	mRNA	15	18	0.454545	8	21	0.275862	1	/	/	5	17	0.227273	9	21	0.3	/	1	/
12	54346672	54346673	+	0	ENSG00000111481	COPZ1	mRNA	4	79	0.0481928	3	55	0.0517241	/	/	/	7	52	0.118644	5	81	0.0581395	1	/	/
12	54350550	54350551	+	0	ENSG00000111481	COPZ1	mRNA	3	27	0.1	6	30	0.166667	/	1	/	1	24	0.04	0	26	0.0	/	/	/
12	54370471	54370472	-	1	ENSG00000161642	ZNF385A	mRNA	40	32	0.555556	24	12	0.666667	1	1	0.592593	41	25	0.621212	34	22	0.607143	1	1	0.614754
12	54379188	54379189	-	1	ENSG00000161642	ZNF385A	mRNA	13	27	0.325	5	27	0.15625	1	1	0.25	4	32	0.111111	10	30	0.25	/	1	/
12	54397427	54397428	-	0	ENSG00000161638	ITGA5	mRNA	1	57	0.0172414	2	45	0.0425532	/	/	/	0	32	0.0	6	33	0.153846	/	1	/
12	54404241	54404242	-	0	ENSG00000161638	ITGA5	mRNA	7	103	0.0636364	9	76	0.105882	/	1	/	0	58	0.0	3	56	0.0508475	/	/	/
12	54407667	54407668	+	0	ENSG00000258086	RP11-753H16.5	processed_transcript	1	62	0.015873	2	39	0.0487805	/	/	/	0	69	0.0	7	54	0.114754	/	1	/
12	54407668	54407669	+	1	ENSG00000258086	RP11-753H16.5	processed_transcript	20	22	0.47619	7	17	0.291667	1	/	/	23	6	0.793103	19	16	0.542857	/	1	/
12	54419158	54419159	-	0	ENSG00000161638	ITGA5	mRNA	15	176	0.078534	23	187	0.109524	/	1	/	13	156	0.0769231	12	218	0.0521739	/	/	/
12	54459113	54459114	-	1	ENSG00000170627	GTSF1	mRNA	5	25	0.166667	2	13	0.133333	1	/	/	1	17	0.0555556	2	21	0.0869565	/	/	/
12	55716066	55716067	+	0	ENSG00000135441	BLOC1S1	mRNA	1	81	0.0121951	0	53	0.0	/	/	/	3	63	0.0454545	8	65	0.109589	/	1	/
12	55821988	55821989	-	0	ENSG00000135392	DNAJC14	mRNA	17	8	0.68	21	7	0.75	/	/	/	19	0	1.0	22	11	0.666667	/	1	/
12	55821989	55821990	-	1	ENSG00000135392	DNAJC14	mRNA	6	25	0.193548	5	28	0.151515	1	1	0.171875	2	19	0.0952381	4	33	0.108108	/	/	/
12	55901643	55901644	-	1			intergenic	5	42	0.106383	2	46	0.0416667	1	/	/	4	64	0.0588235	5	48	0.0943396	/	/	/
12	55941558	55941559	+	0	ENSG00000065357	DGKA	mRNA	3	35	0.0789474	3	25	0.107143	/	/	/	6	32	0.157895	5	34	0.128205	1	1	0.142857
12	55953734	55953735	+	1	ENSG00000065357	DGKA	mRNA	19	59	0.24359	11	39	0.22	1	1	0.234375	21	61	0.256098	28	47	0.373333	1	1	0.312102
12	55953742	55953743	+	0	ENSG00000065357	DGKA	mRNA	3	155	0.0189873	4	110	0.0350877	/	/	/	16	142	0.101266	9	190	0.0452261	1	/	/
12	55966918	55966919	+	1	ENSG00000123374	CDK2	mRNA	7	32	0.179487	2	14	0.125	1	/	/	1	14	0.0666667	0	11	0.0	/	/	/
12	55972417	55972418	+	0			intergenic	4	48	0.0769231	2	32	0.0588235	/	/	/	3	31	0.0882353	5	35	0.125	/	1	/
12	56088550	56088551	-	1			intergenic	5	45	0.1	2	33	0.0571429	1	/	/	3	41	0.0681818	3	32	0.0857143	/	/	/
12	56128418	56128419	+	0	ENSG00000139641	ESYT1	mRNA	37	412	0.0824053	43	358	0.107232	/	1	/	25	480	0.049505	10	544	0.0180505	/	/	/
12	56133808	56133809	+	0	ENSG00000139641	ESYT1	mRNA	2	36	0.0526316	0	15	0.0	/	/	/	1	17	0.0555556	6	26	0.1875	/	1	/
12	56185101	56185102	-	0	ENSG00000139613	SMARCC2	mRNA	5	84	0.0561798	8	57	0.123077	/	1	/	11	69	0.1375	4	66	0.0571429	1	/	/
12	56213965	56213966	-	1	ENSG00000181852	RNF41	mRNA	13	72	0.152941	7	76	0.0843373	1	/	/	17	75	0.184783	17	73	0.188889	1	1	0.186813
12	56225364	56225365	+	1	ENSG00000139579	NABP2	mRNA	79	2	0.975309	43	4	0.914894	1	1	0.953125	86	7	0.924731	86	8	0.914894	1	1	0.919786
12	56225365	56225366	+	1	ENSG00000139579	NABP2	mRNA	20	77	0.206186	15	44	0.254237	1	1	0.224359	31	70	0.306931	38	69	0.35514	1	1	0.331731
12	56225369	56225370	+	1	ENSG00000139579	NABP2	mRNA	19	157	0.107955	15	87	0.147059	1	1	0.122302	29	145	0.166667	37	150	0.197861	1	1	0.182825
12	56248188	56248189	+	0			intergenic	1	30	0.0322581	2	16	0.111111	/	/	/	2	19	0.0952381	6	24	0.2	/	1	/
12	56252208	56252209	-	0	ENSG00000139645	ANKRD52	mRNA	4	29	0.121212	3	24	0.111111	/	/	/	2	19	0.0952381	8	31	0.205128	/	1	/
12	56267136	56267137	+	1	ENSG00000135469	COQ10A	mRNA	13	87	0.13	12	64	0.157895	1	1	0.142045	0	91	0.0	1	94	0.0105263	/	/	/
12	56272746	56272747	-	1	ENSG00000062485	CS	mRNA	80	359	0.182232	76	291	0.207084	1	1	0.193548	27	316	0.0787172	30	304	0.0898204	/	/	/
12	56273150	56273151	-	1	ENSG00000062485	CS	mRNA	14	118	0.106061	5	79	0.0595238	1	/	/	6	113	0.0504202	5	115	0.0416667	/	/	/
12	56282985	56282986	-	0	ENSG00000062485	CS	mRNA	4	56	0.0666667	1	35	0.0277778	/	/	/	7	51	0.12069	3	59	0.0483871	1	/	/
12	56286011	56286012	-	1	ENSG00000062485	CS	mRNA	21	133	0.136364	22	120	0.15493	1	1	0.14527	22	138	0.1375	9	144	0.0588235	1	/	/
12	56286597	56286598	-	0	ENSG00000062485	CS	mRNA	0	21	0.0	0	27	0.0	/	/	/	0	20	0.0	7	25	0.21875	/	1	/
12	56317421	56317422	-	1	ENSG00000135473	PAN2	mRNA	11	31	0.261905	1	29	0.0333333	1	/	/	2	16	0.111111	0	38	0.0	/	/	/
12	56322760	56322761	-	0	ENSG00000135473	PAN2	mRNA	4	27	0.129032	2	28	0.0666667	/	/	/	5	26	0.16129	5	34	0.128205	1	1	0.142857
12	56325363	56325364	-	1	ENSG00000135473	PAN2	mRNA	9	68	0.116883	6	71	0.0779221	1	/	/	6	77	0.0722892	6	74	0.075	/	/	/
12	56343275	56343276	-	1	ENSG00000170581	STAT2	mRNA	10	47	0.175439	3	41	0.0681818	1	/	/	2	24	0.0769231	3	40	0.0697674	/	/	/
