chr	start	end	strand	label	gene_type	gene_name	gene_pos	unconverted	converted	ratio
21	46126208	46126209	+		protein_coding	ENSG00000142173(COL6A2)	28098	14	448	0.03030303
21	46161221	46161222	-		protein_coding	ENSG00000160284(SPATC1L)	23255	22	326	0.063218391
21	46161223	46161224	-		protein_coding	ENSG00000160284(SPATC1L)	23253	15	323	0.044378698
21	46286071	46286072	-		protein_coding	ENSG00000160294(MCM3AP)	226	25	193	0.114678899
21	46411386	46411387	+		protein_coding	ENSG00000160299(PCNT)	87264	31	164	0.158974359
22	18088273	18088274	+		protein_coding	ENSG00000215193(PEX26)	10352	16	663	0.023564065
22	18090472	18090473	+		protein_coding	ENSG00000215193(PEX26)	12551	5	52	0.087719298
22	18235122	18235123	+		Other features	.	.	3	0	1.0
22	19176893	19176894	-		protein_coding	ENSG00000100075(SLC25A1)	1846	20	1370	0.014388489
22	19760951	19760952	+		protein_coding	ENSG00000184058(TBX1)	4250	7	73	0.0875
22	19760952	19760953	+		protein_coding	ENSG00000184058(TBX1)	4251	11	74	0.129411765
22	19969529	19969530	+		protein_coding	ENSG00000093010(COMT)	28160	7	47	0.12962963
22	20131892	20131893	+		protein_coding	ENSG00000099904(ZDHHC8)	2438	76	43	0.638655462
22	20314759	20314760	-		protein_coding	ENSG00000128185(DGCR6L)	5321	13	508	0.024952015
22	20314781	20314782	-		protein_coding	ENSG00000128185(DGCR6L)	5299	21	1753	0.011837655
22	21628171	21628172	-		protein_coding	ENSG00000161179(YDJC)	1893	20	1213	0.0162206
22	21644027	21644028	+		protein_coding	ENSG00000128228(SDF2L1)	1727	17	923	0.018085106
22	23695348	23695349	-		lncRNA	ENSG00000228315(GUSBP11)	22008	7	160	0.041916168
22	23695349	23695350	-		lncRNA	ENSG00000228315(GUSBP11)	22007	12	156	0.071428571
22	23767867	23767868	-		protein_coding	ENSG00000250479(CHCHD10)	105	376	3562	0.095479939
22	23834331	23834332	+		protein_coding	ENSG00000099956(SMARCB1)	47402	22	72	0.234042553
22	23877777	23877778	+		protein_coding	ENSG00000133460(SLC2A11)	21076	10	34	0.227272727
22	23895090	23895091	+		protein_coding	ENSG00000240972(MIF)	709	1077	28842	0.035997192
22	24164530	24164531	+		protein_coding	ENSG00000099991(CABIN1)	153340	127	202	0.386018237
22	24574245	24574246	+		protein_coding	ENSG00000100028(SNRPD3)	18289	42	351	0.106870229
22	27853396	27853397	-		protein_coding	ENSG00000180957(PITPNB)	66738	36	123	0.226415094
22	28742175	28742176	+		protein_coding	ENSG00000100209(HSCB)	138	13	481	0.026315789
22	28800462	28800463	-		protein_coding	ENSG00000100219(XBP1)	135	49	4623	0.010488014
22	29145802	29145803	+		protein_coding	ENSG00000183762(KREMEN1)	72769	70	58	0.546875
22	30333992	30333993	-		protein_coding	ENSG00000099995(SF3A1)	22927	23	297	0.071875
22	30584671	30584672	-		protein_coding	ENSG00000100029(PES1)	22412	35	1218	0.027932961
22	30588058	30588059	-		protein_coding	ENSG00000100029(PES1)	19025	17	618	0.026771654
22	30968717	30968718	-		protein_coding	ENSG00000133422(MORC2)	57	11	225	0.046610169
22	31105079	31105080	-		protein_coding	ENSG00000198832(SELENOM)	14990	33	1853	0.017497349
22	31345734	31345735	-		protein_coding	ENSG00000100105(PATZ1)	612	9	292	0.029900332
22	31613613	31613614	+		protein_coding	ENSG00000198089(SFI1)	124927	89	111	0.445
22	32039940	32039941	+		Other features	.	.	17	1252	0.013396375
22	35413930	35413931	+		protein_coding	ENSG00000100297(MCM5)	13798	18	1536	0.011583012
22	36489333	36489334	-		protein_coding	ENSG00000100350(FOXRED2)	17888	18	1087	0.016289593
22	36489834	36489835	-		protein_coding	ENSG00000100350(FOXRED2)	17387	21	318	0.061946903
22	37018628	37018629	-		protein_coding	ENSG00000128311(TST)	1555	9	261	0.033333333
22	37024670	37024671	+		protein_coding	ENSG00000128309(MPST)	5037	12	679	0.017366136
22	37609831	37609832	+		protein_coding	ENSG00000100083(GGA1)	1108	15	22	0.405405405
22	37647471	37647472	+		protein_coding	ENSG00000100092(SH3BP1)	12819	7	134	0.04964539
22	37655851	37655852	+		protein_coding	ENSG00000100092(SH3BP1)	21199	9	62	0.126760563
22	37874410	37874411	+		protein_coding	ENSG00000100129(EIF3L)	25544	21	754	0.027096774
22	38291891	38291892	-		protein_coding	ENSG00000213923(CSNK1E)	26193	8	248	0.03125
22	38297877	38297878	-		protein_coding	ENSG00000213923(CSNK1E)	20207	14	518	0.026315789
22	39133142	39133143	-		protein_coding	ENSG00000100307(CBX7)	19538	11	65	0.144736842
22	39133729	39133730	-		protein_coding	ENSG00000100307(CBX7)	18951	5	15	0.25
22	39377696	39377697	+		protein_coding	ENSG00000100321(SYNGR1)	27773	14	769	0.017879949
22	39377697	39377698	+		protein_coding	ENSG00000100321(SYNGR1)	27774	28	748	0.036082474
22	39428057	39428058	+		protein_coding	ENSG00000100324(TAB1)	28281	13	344	0.036414566
22	40429746	40429747	-		protein_coding	ENSG00000196588(MRTFA)	206973	8	201	0.038277512
22	41339979	41339980	+		protein_coding	ENSG00000100403(ZC3H7B)	38456	22	216	0.092436975
22	41358209	41358210	+		protein_coding	ENSG00000100403(ZC3H7B)	56686	10	409	0.023866348
22	41598434	41598435	-		protein_coding	ENSG00000100418(DESI1)	22609	8	149	0.050955414
22	41620864	41620865	-		protein_coding	ENSG00000100418(DESI1)	179	37	322	0.103064067
22	42081969	42081970	+		protein_coding	ENSG00000183172(SMDT1)	2280	11	426	0.025171625
22	42364608	42364609	-		lncRNA	ENSG00000229891(LINC01315)	4682	9	96	0.085714286
22	42500746	42500747	+		pseudogene	ENSG00000172250(SERHL)	195	4	0	1.0
22	42500748	42500749	+		pseudogene	ENSG00000172250(SERHL)	197	4	0	1.0
22	44857737	44857738	+		protein_coding	ENSG00000248405(PRR5-ARHGAP8)	155506	5	46	0.098039216
22	45601033	45601034	+		protein_coding	ENSG00000077942(FBLN1)	98797	7	155	0.043209877
22	45729459	45729460	+		protein_coding	ENSG00000130638(ATXN10)	57663	19	1722	0.010913268
22	46297120	46297121	+		protein_coding	ENSG00000075218(GTSE1)	252	6	31	0.162162162
22	46350890	46350891	+		protein_coding	ENSG00000100416(TRMU)	20017	4	13	0.235294118
22	50201136	50201137	+		protein_coding	ENSG00000073169(SELENOO)	127	9	212	0.040723982
22	50202848	50202849	+		protein_coding	ENSG00000073169(SELENOO)	1839	13	52	0.2
22	50221360	50221361	-		protein_coding	ENSG00000128159(TUBGCP6)	23663	22	48	0.314285714
22	50253118	50253119	-		protein_coding	ENSG00000188130(MAPK12)	8598	10	429	0.022779043
22	50290537	50290538	-		protein_coding	ENSG00000196576(PLXNB2)	17109	9	103	0.080357143
22	50343476	50343477	+		protein_coding	ENSG00000100239(PPP6R2)	174	36	80	0.310344828
22	50569049	50569050	-		protein_coding	ENSG00000205560(CPT1B)	9416	5	57	0.080645161
22	50679424	50679425	+		protein_coding	ENSG00000251322(SHANK3)	5011	7	26	0.212121212
3	3172551	3172552	-		protein_coding	ENSG00000113851(CRBN)	7176	11	32	0.255813953
3	9689983	9689984	+		protein_coding	ENSG00000163719(MTMR14)	40552	42	264	0.137254902
3	9818795	9818796	+		protein_coding	ENSG00000214021(TTLL3)	10711	21	46	0.313432836
3	9930142	9930143	+		protein_coding	ENSG00000163702(IL17RC)	13070	7	97	0.067307692
3	12584439	12584440	-		protein_coding	ENSG00000132155(RAF1)	79762	12	444	0.026315789
3	12611965	12611966	-		protein_coding	ENSG00000132155(RAF1)	52236	12	495	0.023668639
3	12835340	12835341	-		protein_coding	ENSG00000144713(RPL32)	6242	6	93	0.060606061
3	12835866	12835867	-		protein_coding	ENSG00000144713(RPL32)	5716	11	113	0.088709677
3	12836047	12836048	-		protein_coding	ENSG00000144713(RPL32)	5535	45	2574	0.017182131
3	12901252	12901253	-		protein_coding	ENSG00000144711(IQSEC1)	382029	6	106	0.053571429
3	13321737	13321738	-		protein_coding	ENSG00000132182(NUP210)	98585	68	292	0.188888889
3	13386320	13386321	-		protein_coding	ENSG00000132182(NUP210)	34002	116	501	0.188006483
3	15051824	15051825	-		protein_coding	ENSG00000131368(MRPS25)	13515	60	66	0.476190476
3	15332524	15332525	-		protein_coding	ENSG00000131370(SH3BP5)	8844	6	104	0.054545455
3	15668040	15668041	-		protein_coding	ENSG00000206560(ANKRD28)	191731	8	111	0.067226891
3	22790263	22790264	-		Other features	.	.	4	0	1.0
3	23134695	23134696	+		pseudogene	ENSG00000215016(RPL24P7)	325	6	15	0.285714286
3	25607176	25607177	-		protein_coding	ENSG00000077097(TOP2B)	57733	13	241	0.051181102
3	25664636	25664637	-		protein_coding	ENSG00000077097(TOP2B)	273	9	219	0.039473684
3	32454769	32454770	+		protein_coding	ENSG00000153551(CMTM7)	63073	7	76	0.084337349
3	33014121	33014122	-		protein_coding	ENSG00000170266(GLB1)	83081	21	162	0.114754098
3	38165709	38165710	+		protein_coding	ENSG00000172939(OXSR1)	622	67	190	0.260700389
3	38165711	38165712	+		protein_coding	ENSG00000172939(OXSR1)	624	17	247	0.064393939
3	38486973	38486974	+		protein_coding	ENSG00000114739(ACVR2B)	33085	9	79	0.102272727
3	39085534	39085535	+		protein_coding	ENSG00000114742(WDR48)	33523	11	455	0.02360515
3	39096446	39096447	+		protein_coding	ENSG00000114742(WDR48)	44435	18	373	0.046035806
3	39098423	39098424	-		protein_coding	ENSG00000114745(GORASP1)	9946	9	156	0.054545455
3	39101023	39101024	-		protein_coding	ENSG00000114745(GORASP1)	7346	33	251	0.116197183
3	39358904	39358905	+		pseudogene	ENSG00000223668(EEF1A1P24)	361	13	20	0.393939394
3	41239157	41239158	+		protein_coding	ENSG00000168036(CTNNB1)	44418	34	2839	0.01183432
3	42550793	42550794	-		protein_coding	ENSG00000093183(SEC22C)	50287	10	172	0.054945055
3	42563550	42563551	-		protein_coding	ENSG00000093183(SEC22C)	37530	30	107	0.218978102
3	44861986	44861987	+		protein_coding	ENSG00000169964(TMEM42)	84	10	303	0.031948882
3	46999353	46999354	+		protein_coding	ENSG00000160796(NBEAL2)	19689	19	82	0.188118812
3	47009509	47009510	+		protein_coding	ENSG00000160796(NBEAL2)	29845	8	34	0.19047619
3	47417168	47417169	-		protein_coding	ENSG00000114650(SCAP)	59958	11	298	0.035598706
3	47482401	47482402	+		Other features	.	.	5	46	0.098039216
3	47670680	47670681	-		protein_coding	ENSG00000173473(SMARCC1)	111426	71	1870	0.036579083
3	47846240	47846241	+		protein_coding	ENSG00000132153(DHX30)	43333	43	821	0.049768519
3	48269329	48269330	+		protein_coding	ENSG00000164048(ZNF589)	28231	18	166	0.097826087
3	48432646	48432647	-		protein_coding	ENSG00000164051(CCDC51)	7810	32	1080	0.028776978
3	48435089	48435090	-		protein_coding	ENSG00000164051(CCDC51)	5367	20	205	0.088888889
3	48468590	48468591	-		protein_coding	ENSG00000164054(SHISA5)	36236	23	2065	0.011015326
3	48468768	48468769	-		protein_coding	ENSG00000164054(SHISA5)	36058	12	271	0.042402827
3	48604271	48604272	-		protein_coding	ENSG00000010256(UQCRC1)	6705	160	1316	0.108401084
3	48634040	48634041	-		protein_coding	ENSG00000225697(SLC26A6)	1453	4	10	0.285714286
3	48634041	48634042	-		protein_coding	ENSG00000225697(SLC26A6)	1452	5	8	0.384615385
3	48634988	48634989	-		protein_coding	ENSG00000225697(SLC26A6)	505	4	8	0.333333333
3	48918927	48918928	+		protein_coding	ENSG00000177479(ARIH2)	108	18	431	0.040089087
3	48984722	48984723	+		protein_coding	ENSG00000177479(ARIH2)	65903	18	1097	0.016143498
3	49104399	49104400	-		protein_coding	ENSG00000172053(QARS1)	731	89	266	0.250704225
3	49125856	49125857	-		protein_coding	ENSG00000172037(LAMB2)	7262	13	275	0.045138889
3	49669052	49669053	+		protein_coding	ENSG00000164061(BSN)	114577	6	50	0.107142857
3	49681196	49681197	+		protein_coding	ENSG00000164062(APEH)	7184	37	429	0.079399142
3	49681763	49681764	+		protein_coding	ENSG00000164062(APEH)	7751	61	518	0.105354059
3	49858180	49858181	-		protein_coding	ENSG00000164076(CAMKV)	11755	20	40	0.333333333
3	49929674	49929675	-		protein_coding	ENSG00000164077(MON1A)	499	9	40	0.183673469
3	50292313	50292314	-		protein_coding	ENSG00000214706(IFRD2)	605	13	562	0.022608696
3	50348531	50348532	-		protein_coding	ENSG00000114388(NPRL2)	2295	28	276	0.092105263
3	50558125	50558126	-		protein_coding	ENSG00000088543(C3orf18)	12902	6	50	0.107142857
3	50582235	50582236	+		protein_coding	ENSG00000114735(HEMK1)	13085	38	22	0.633333333
3	51667247	51667248	+		protein_coding	ENSG00000164080(RAD54L2)	128530	19	102	0.157024793
3	51946185	51946186	+		protein_coding	ENSG00000041880(PARP3)	3842	7	127	0.052238806
3	51971715	51971716	-		protein_coding	ENSG00000114779(ABHD14B)	11694	8	80	0.090909091
3	51977884	51977885	+		protein_coding	ENSG00000114786(ABHD14A-ACY1)	3180	9	192	0.044776119
3	52527359	52527360	-		protein_coding	ENSG00000168268(NT5DC2)	7695	194	1127	0.146858441
3	52749709	52749710	-		protein_coding	ENSG00000114904(NEK4)	21237	9	249	0.034883721
3	53122401	53122402	-		protein_coding	ENSG00000163933(RFT1)	8052	21	332	0.059490085
3	53229403	53229404	-		protein_coding	ENSG00000163931(TKT)	26649	25	1962	0.012581782
3	53235055	53235056	-		protein_coding	ENSG00000163931(TKT)	20997	33	2534	0.012855473
3	53242130	53242131	-		protein_coding	ENSG00000163931(TKT)	13922	33	2009	0.016160627
3	58077107	58077108	+		protein_coding	ENSG00000136068(FLNB)	68711	9	216	0.04
3	58397088	58397089	+		protein_coding	ENSG00000168297(PXK)	64210	30	56	0.348837209
3	62123427	62123428	-		Other features	ENSG00000252184(RNU2-10P)	.	9	206	0.041860465
3	67609581	67609582	-		protein_coding	ENSG00000172340(SUCLG2)	45031	16	526	0.029520295
3	72888434	72888435	+		protein_coding	ENSG00000172986(GXYLT2)	390	5	26	0.161290323
3	72929255	72929256	+		protein_coding	ENSG00000172986(GXYLT2)	41211	7	17	0.291666667
3	113453907	113453908	-		protein_coding	ENSG00000163611(SPICE1)	61280	9	91	0.09
3	120396912	120396913	-		protein_coding	ENSG00000163430(FSTL1)	54081	36	1507	0.023331173
3	126008733	126008734	-		protein_coding	ENSG00000114544(SLC41A3)	92828	11	388	0.027568922
3	126008734	126008735	-		protein_coding	ENSG00000114544(SLC41A3)	92827	11	382	0.027989822
3	126733155	126733156	+		protein_coding	ENSG00000159685(CHCHD6)	28917	13	400	0.031476998
3	127022188	127022189	+		protein_coding	ENSG00000114554(PLXNA1)	39497	12	288	0.04
3	127621934	127621935	+		protein_coding	ENSG00000073111(MCM2)	23526	18	1497	0.011881188
3	128068035	128068036	+		protein_coding	ENSG00000058262(SEC61A1)	16396	29	2577	0.011128166
3	128620395	128620396	-		protein_coding	ENSG00000163902(RPN1)	60680	73	2748	0.025877348
3	128631965	128631966	-		protein_coding	ENSG00000163902(RPN1)	49110	25	1886	0.013082156
3	128726259	128726260	+		protein_coding	ENSG00000075785(RAB7A)	32592	24	1247	0.018882769
3	128904480	128904481	+		protein_coding	ENSG00000177646(ACAD9)	24886	12	645	0.01826484
3	130746538	130746539	-		protein_coding	ENSG00000196455(PIK3R4)	291	27	26	0.509433962
3	132639616	132639617	-		protein_coding	ENSG00000240303(ACAD11)	20466	17	710	0.023383769
3	133573921	133573922	+		protein_coding	ENSG00000091527(CDV3)	237	50	726	0.06443299
3	134478522	134478523	-		protein_coding	ENSG00000129055(ANAPC13)	8194	15	53	0.220588235
3	139539582	139539583	-		protein_coding	ENSG00000114115(RBP1)	247	7	129	0.051470588
3	140941874	140941875	+		protein_coding	ENSG00000114120(SLC25A36)	46	4	12	0.25
3	140941929	140941930	+		protein_coding	ENSG00000114120(SLC25A36)	101	12	277	0.041522491
3	141614576	141614577	+		protein_coding	ENSG00000155903(RASA2)	127551	6	106	0.053571429
3	142724726	142724727	+		protein_coding	ENSG00000144935(TRPC1)	694	13	236	0.052208835
3	150546245	150546246	-		protein_coding	ENSG00000120742(SERP1)	56983	149	1435	0.094065657
3	160437278	160437279	-		protein_coding	ENSG00000213186(TRIM59)	48495	10	172	0.054945055
3	160514163	160514164	-		protein_coding	ENSG00000186432(KPNA4)	51408	20	672	0.028901734
3	160947649	160947650	+		protein_coding	ENSG00000163590(PPM1L)	192049	3	1	0.75
3	169772276	169772277	+		Other features	.	.	18	8	0.692307692
3	179323200	179323201	+		protein_coding	ENSG00000121864(ZNF639)	171	19	277	0.064189189
3	184299312	184299313	+		protein_coding	ENSG00000175166(PSMD2)	116	17	352	0.046070461
3	184303424	184303425	+		protein_coding	ENSG00000175166(PSMD2)	4228	76	1093	0.065012831
3	184306112	184306113	+		protein_coding	ENSG00000175166(PSMD2)	6916	25	1405	0.017482517
3	184317334	184317335	+		protein_coding	ENSG00000114867(EIF4G1)	2841	16	1224	0.012903226
3	184317762	184317763	+		protein_coding	ENSG00000114867(EIF4G1)	3269	39	1821	0.020967742
3	184327683	184327684	+		protein_coding	ENSG00000114867(EIF4G1)	13190	64	1513	0.040583386
3	184996370	184996371	+		protein_coding	ENSG00000156931(VPS8)	184229	12	85	0.12371134
3	196355835	196355836	-		protein_coding	ENSG00000163960(UBXN7)	76595	8	131	0.057553957
3	196536791	196536792	+		Other features	.	.	9	226	0.038297872
3	196987253	196987254	-		protein_coding	ENSG00000163975(MELTF)	42582	11	13	0.458333333
3	197951167	197951168	+		protein_coding	ENSG00000182899(RPL35A)	979	104	11195	0.009204354
4	523763	523764	+		protein_coding	ENSG00000174227(PIGG)	24555	17	109	0.134920635
4	674323	674324	-		protein_coding	ENSG00000169020(ATP5ME)	7	7	38	0.155555556
4	958181	958182	+		protein_coding	ENSG00000127419(TMEM175)	25796	9	248	0.035019455
4	1023838	1023839	+		protein_coding	ENSG00000127418(FGFRL1)	13904	18	209	0.079295154
4	1242206	1242207	-		protein_coding	ENSG00000159692(CTBP1)	8127	10	9	0.526315789
4	1245320	1245321	-		protein_coding	ENSG00000159692(CTBP1)	5013	59	6	0.907692308
4	1246181	1246182	-		protein_coding	ENSG00000159692(CTBP1)	4152	12	35	0.255319149
4	1715989	1715990	-		protein_coding	ENSG00000168936(TMEM129)	5369	43	542	0.073504274
4	1841409	1841410	-		protein_coding	ENSG00000168924(LETM1)	14747	38	543	0.065404475
4	1979039	1979040	+		protein_coding	ENSG00000109685(NSD2)	107648	17	522	0.031539889
4	2513870	2513871	+		protein_coding	ENSG00000063978(RNF4)	51652	21	214	0.089361702
4	2835384	2835385	+		protein_coding	ENSG00000087266(SH3BP2)	42315	6	86	0.065217391
4	6642153	6642154	+		protein_coding	ENSG00000179010(MRFAP1)	2064	43	5420	0.007871133
4	8415776	8415777	-		protein_coding	ENSG00000087008(ACOX3)	24947	25	20	0.555555556
4	20731160	20731161	+		protein_coding	ENSG00000163138(PACRGL)	34880	26	10	0.722222222
4	22594234	22594235	+		pseudogene	ENSG00000244538	40	4	13	0.235294118
4	25234096	25234097	+		protein_coding	ENSG00000038210(PI4K2B)	73435	62	187	0.248995984
4	37821832	37821833	+		pseudogene	ENSG00000239532	473	3	4	0.428571429
4	39458558	39458559	-		protein_coding	ENSG00000163682(RPL9)	373	12	375	0.031007752
4	39774886	39774887	+		protein_coding	ENSG00000078140(UBE2K)	76779	21	1570	0.013199246
4	39825438	39825439	-		protein_coding	ENSG00000121892(PDS5A)	152518	11	505	0.021317829
4	42472037	42472038	+		pseudogene	ENSG00000240167(RPS7P7)	229	4	14	0.222222222
4	56483155	56483156	+		protein_coding	ENSG00000174780(SRP72)	15540	25	1019	0.02394636
4	56978356	56978357	+		protein_coding	ENSG00000047315(POLR2B)	636	27	84	0.243243243
4	57033260	57033261	-		protein_coding	ENSG00000163453(IGFBP7)	77125	8	110	0.06779661
4	65574121	65574122	+		pseudogene	ENSG00000243199(RPL6P10)	664	5	21	0.192307692
4	75936207	75936208	-		protein_coding	ENSG00000138744(NAAA)	4806	35	27	0.564516129
4	82844498	82844499	-		protein_coding	ENSG00000138674(SEC31A)	56668	7	162	0.041420118
4	82851480	82851481	-		protein_coding	ENSG00000138674(SEC31A)	49686	26	1016	0.024952015
4	83459758	83459759	+		protein_coding	ENSG00000163319(MRPS18C)	3828	31	693	0.04281768
4	86594691	86594692	+		protein_coding	ENSG00000163629(PTPN13)	378	27	80	0.252336449
4	88008007	88008008	+		protein_coding	ENSG00000118762(PKD2)	374	9	40	0.183673469
4	88523514	88523515	-		protein_coding	ENSG00000145337(PYURF)	262	26	1714	0.014942529
4	94575892	94575893	+		protein_coding	ENSG00000163110(PDLIM5)	124037	20	189	0.09569378
4	112231958	112231959	+		protein_coding	ENSG00000138660(AP1AR)	220	7	98	0.066666667
4	139266596	139266597	-		protein_coding	ENSG00000137463(MGARP)	13629	13	348	0.03601108
4	145180480	145180481	-		protein_coding	ENSG00000164164(OTUD4)	109	4	15	0.210526316
4	158721372	158721373	-		protein_coding	ENSG00000171497(PPID)	2024	12	349	0.033240997
4	184628275	184628276	-		protein_coding	ENSG00000164305(CASP3)	21787	23	715	0.031165312
4	185143434	185143435	+		protein_coding	ENSG00000151729(SLC25A4)	170	11	513	0.020992366
5	456956	456957	+		protein_coding	ENSG00000180104(EXOC3)	13783	12	171	0.06557377
